,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.832,0.007,0.817,0.843,0.0,0.0,1872.0,1378.0,1.0
f_ps,0.731,0.005,0.722,0.742,0.0,0.0,1718.0,1260.0,1.0
flux,27.634,0.199,27.266,28.011,0.005,0.003,1747.0,1395.0,1.0
n,0.655,0.005,0.65,0.663,0.0,0.0,1355.0,894.0,1.0
r_eff,12.932,0.27,12.454,13.46,0.006,0.005,1744.0,1290.0,1.0
sky_back,-0.001,0.0,-0.002,-0.001,0.0,0.0,1730.0,1637.0,1.0
theta,2.852,0.007,2.837,2.865,0.0,0.0,2417.0,1578.0,1.0
xc,16.018,0.007,16.006,16.031,0.0,0.0,1744.0,1410.0,1.0
yc,16.522,0.007,16.509,16.534,0.0,0.0,1853.0,1401.0,1.0
