,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.84,0.012,0.82,0.864,0.0,0.0,1178.0,900.0,1.0
f_ps,0.802,0.008,0.786,0.817,0.0,0.0,1206.0,1158.0,1.0
flux,24.103,0.244,23.664,24.59,0.007,0.005,1205.0,1045.0,1.0
n,0.661,0.011,0.65,0.682,0.0,0.0,1408.0,798.0,1.0
r_eff,13.111,0.463,12.258,13.961,0.013,0.009,1329.0,1286.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1314.0,1227.0,1.0
theta,2.771,0.013,2.745,2.793,0.0,0.0,1793.0,1368.0,1.0
xc,16.178,0.007,16.164,16.193,0.0,0.0,1919.0,1260.0,1.0
yc,16.347,0.007,16.333,16.36,0.0,0.0,1658.0,1333.0,1.0
