,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.599,0.0,0.598,0.6,0.0,0.0,1697.0,1506.0,1.0
flux,43.51,0.027,43.459,43.561,0.001,0.001,673.0,990.0,1.01
n,0.65,0.0,0.65,0.65,0.0,0.0,756.0,494.0,1.0
r_eff,5.179,0.003,5.173,5.186,0.0,0.0,879.0,1359.0,1.0
sky_back,0.006,0.0,0.006,0.007,0.0,0.0,553.0,646.0,1.01
theta,1.935,0.0,1.934,1.936,0.0,0.0,1764.0,1398.0,1.0
xc,15.461,0.002,15.458,15.464,0.0,0.0,1648.0,1434.0,1.0
yc,15.734,0.003,15.729,15.738,0.0,0.0,1134.0,1197.0,1.0
