,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.558,0.001,0.556,0.561,0.0,0.0,1481.0,1354.0,1.0
flux,159.702,1.316,157.173,162.032,0.072,0.051,337.0,426.0,1.0
n,2.578,0.029,2.525,2.631,0.001,0.001,408.0,598.0,1.0
r_eff,8.061,0.089,7.905,8.231,0.005,0.003,346.0,514.0,1.0
sky_back,-0.026,0.001,-0.028,-0.024,0.0,0.0,350.0,456.0,1.0
theta,2.473,0.002,2.47,2.476,0.0,0.0,2842.0,1402.0,1.01
xc,15.599,0.005,15.589,15.608,0.0,0.0,1532.0,1412.0,1.0
yc,14.377,0.005,14.368,14.386,0.0,0.0,1469.0,1423.0,1.0
