"ID","HST_ACSWFC_F606W_fit_Q50","HST_ACSWFC_F814W_fit_Q50","JWST_NIRCAM_F115W_fit_Q50","JWST_NIRCAM_F150W_fit_Q50","JWST_NIRCAM_F200W_fit_Q50","JWST_NIRCAM_F277W_fit_Q50","JWST_NIRCAM_F356W_fit_Q50","JWST_NIRCAM_F444W_fit_Q50","HST_ACSWFC_F606W_fit_AGN_Q50","HST_ACSWFC_F814W_fit_AGN_Q50","JWST_NIRCAM_F115W_fit_AGN_Q50","JWST_NIRCAM_F150W_fit_AGN_Q50","JWST_NIRCAM_F200W_fit_AGN_Q50","JWST_NIRCAM_F277W_fit_AGN_Q50","JWST_NIRCAM_F356W_fit_AGN_Q50","JWST_NIRCAM_F444W_fit_AGN_Q50","HST_ACSWFC_F606W_rest_fit_Q50","HST_ACSWFC_F814W_rest_fit_Q50","JWST_NIRCAM_F115W_rest_fit_Q50","JWST_NIRCAM_F150W_rest_fit_Q50","JWST_NIRCAM_F200W_rest_fit_Q50","JWST_NIRCAM_F277W_rest_fit_Q50","JWST_NIRCAM_F356W_rest_fit_Q50","JWST_NIRCAM_F444W_rest_fit_Q50","HST_ACSWFC_F606W_rest_fit_AGN_Q50","HST_ACSWFC_F814W_rest_fit_AGN_Q50","JWST_NIRCAM_F115W_rest_fit_AGN_Q50","JWST_NIRCAM_F150W_rest_fit_AGN_Q50","JWST_NIRCAM_F200W_rest_fit_AGN_Q50","JWST_NIRCAM_F277W_rest_fit_AGN_Q50","JWST_NIRCAM_F356W_rest_fit_AGN_Q50","JWST_NIRCAM_F444W_rest_fit_AGN_Q50","AGN_Dale_frac_Q50","HST_ACSWFC_F606W_fit_Q16","HST_ACSWFC_F814W_fit_Q16","JWST_NIRCAM_F115W_fit_Q16","JWST_NIRCAM_F150W_fit_Q16","JWST_NIRCAM_F200W_fit_Q16","JWST_NIRCAM_F277W_fit_Q16","JWST_NIRCAM_F356W_fit_Q16","JWST_NIRCAM_F444W_fit_Q16","HST_ACSWFC_F606W_fit_AGN_Q16","HST_ACSWFC_F814W_fit_AGN_Q16","JWST_NIRCAM_F115W_fit_AGN_Q16","JWST_NIRCAM_F150W_fit_AGN_Q16","JWST_NIRCAM_F200W_fit_AGN_Q16","JWST_NIRCAM_F277W_fit_AGN_Q16","JWST_NIRCAM_F356W_fit_AGN_Q16","JWST_NIRCAM_F444W_fit_AGN_Q16","HST_ACSWFC_F606W_rest_fit_Q16","HST_ACSWFC_F814W_rest_fit_Q16","JWST_NIRCAM_F115W_rest_fit_Q16","JWST_NIRCAM_F150W_rest_fit_Q16","JWST_NIRCAM_F200W_rest_fit_Q16","JWST_NIRCAM_F277W_rest_fit_Q16","JWST_NIRCAM_F356W_rest_fit_Q16","JWST_NIRCAM_F444W_rest_fit_Q16","HST_ACSWFC_F606W_rest_fit_AGN_Q16","HST_ACSWFC_F814W_rest_fit_AGN_Q16","JWST_NIRCAM_F115W_rest_fit_AGN_Q16","JWST_NIRCAM_F150W_rest_fit_AGN_Q16","JWST_NIRCAM_F200W_rest_fit_AGN_Q16","JWST_NIRCAM_F277W_rest_fit_AGN_Q16","JWST_NIRCAM_F356W_rest_fit_AGN_Q16","JWST_NIRCAM_F444W_rest_fit_AGN_Q16","AGN_Dale_frac_Q16","HST_ACSWFC_F606W_fit_Q84","HST_ACSWFC_F814W_fit_Q84","JWST_NIRCAM_F115W_fit_Q84","JWST_NIRCAM_F150W_fit_Q84","JWST_NIRCAM_F200W_fit_Q84","JWST_NIRCAM_F277W_fit_Q84","JWST_NIRCAM_F356W_fit_Q84","JWST_NIRCAM_F444W_fit_Q84","HST_ACSWFC_F606W_fit_AGN_Q84","HST_ACSWFC_F814W_fit_AGN_Q84","JWST_NIRCAM_F115W_fit_AGN_Q84","JWST_NIRCAM_F150W_fit_AGN_Q84","JWST_NIRCAM_F200W_fit_AGN_Q84","JWST_NIRCAM_F277W_fit_AGN_Q84","JWST_NIRCAM_F356W_fit_AGN_Q84","JWST_NIRCAM_F444W_fit_AGN_Q84","HST_ACSWFC_F606W_rest_fit_Q84","HST_ACSWFC_F814W_rest_fit_Q84","JWST_NIRCAM_F115W_rest_fit_Q84","JWST_NIRCAM_F150W_rest_fit_Q84","JWST_NIRCAM_F200W_rest_fit_Q84","JWST_NIRCAM_F277W_rest_fit_Q84","JWST_NIRCAM_F356W_rest_fit_Q84","JWST_NIRCAM_F444W_rest_fit_Q84","HST_ACSWFC_F606W_rest_fit_AGN_Q84","HST_ACSWFC_F814W_rest_fit_AGN_Q84","JWST_NIRCAM_F115W_rest_fit_AGN_Q84","JWST_NIRCAM_F150W_rest_fit_AGN_Q84","JWST_NIRCAM_F200W_rest_fit_AGN_Q84","JWST_NIRCAM_F277W_rest_fit_AGN_Q84","JWST_NIRCAM_F356W_rest_fit_AGN_Q84","JWST_NIRCAM_F444W_rest_fit_AGN_Q84","AGN_Dale_frac_Q84","HST_ACSWFC_F606W_fit_Q05","HST_ACSWFC_F814W_fit_Q05","JWST_NIRCAM_F115W_fit_Q05","JWST_NIRCAM_F150W_fit_Q05","JWST_NIRCAM_F200W_fit_Q05","JWST_NIRCAM_F277W_fit_Q05","JWST_NIRCAM_F356W_fit_Q05","JWST_NIRCAM_F444W_fit_Q05","HST_ACSWFC_F606W_fit_AGN_Q05","HST_ACSWFC_F814W_fit_AGN_Q05","JWST_NIRCAM_F115W_fit_AGN_Q05","JWST_NIRCAM_F150W_fit_AGN_Q05","JWST_NIRCAM_F200W_fit_AGN_Q05","JWST_NIRCAM_F277W_fit_AGN_Q05","JWST_NIRCAM_F356W_fit_AGN_Q05","JWST_NIRCAM_F444W_fit_AGN_Q05","HST_ACSWFC_F606W_rest_fit_Q05","HST_ACSWFC_F814W_rest_fit_Q05","JWST_NIRCAM_F115W_rest_fit_Q05","JWST_NIRCAM_F150W_rest_fit_Q05","JWST_NIRCAM_F200W_rest_fit_Q05","JWST_NIRCAM_F277W_rest_fit_Q05","JWST_NIRCAM_F356W_rest_fit_Q05","JWST_NIRCAM_F444W_rest_fit_Q05","HST_ACSWFC_F606W_rest_fit_AGN_Q05","HST_ACSWFC_F814W_rest_fit_AGN_Q05","JWST_NIRCAM_F115W_rest_fit_AGN_Q05","JWST_NIRCAM_F150W_rest_fit_AGN_Q05","JWST_NIRCAM_F200W_rest_fit_AGN_Q05","JWST_NIRCAM_F277W_rest_fit_AGN_Q05","JWST_NIRCAM_F356W_rest_fit_AGN_Q05","JWST_NIRCAM_F444W_rest_fit_AGN_Q05","AGN_Dale_frac_Q05","HST_ACSWFC_F606W_fit_Q95","HST_ACSWFC_F814W_fit_Q95","JWST_NIRCAM_F115W_fit_Q95","JWST_NIRCAM_F150W_fit_Q95","JWST_NIRCAM_F200W_fit_Q95","JWST_NIRCAM_F277W_fit_Q95","JWST_NIRCAM_F356W_fit_Q95","JWST_NIRCAM_F444W_fit_Q95","HST_ACSWFC_F606W_fit_AGN_Q95","HST_ACSWFC_F814W_fit_AGN_Q95","JWST_NIRCAM_F115W_fit_AGN_Q95","JWST_NIRCAM_F150W_fit_AGN_Q95","JWST_NIRCAM_F200W_fit_AGN_Q95","JWST_NIRCAM_F277W_fit_AGN_Q95","JWST_NIRCAM_F356W_fit_AGN_Q95","JWST_NIRCAM_F444W_fit_AGN_Q95","HST_ACSWFC_F606W_rest_fit_Q95","HST_ACSWFC_F814W_rest_fit_Q95","JWST_NIRCAM_F115W_rest_fit_Q95","JWST_NIRCAM_F150W_rest_fit_Q95","JWST_NIRCAM_F200W_rest_fit_Q95","JWST_NIRCAM_F277W_rest_fit_Q95","JWST_NIRCAM_F356W_rest_fit_Q95","JWST_NIRCAM_F444W_rest_fit_Q95","HST_ACSWFC_F606W_rest_fit_AGN_Q95","HST_ACSWFC_F814W_rest_fit_AGN_Q95","JWST_NIRCAM_F115W_rest_fit_AGN_Q95","JWST_NIRCAM_F150W_rest_fit_AGN_Q95","JWST_NIRCAM_F200W_rest_fit_AGN_Q95","JWST_NIRCAM_F277W_rest_fit_AGN_Q95","JWST_NIRCAM_F356W_rest_fit_AGN_Q95","JWST_NIRCAM_F444W_rest_fit_AGN_Q95","AGN_Dale_frac_Q95"
1,3.12253358703328e-08,2.8175996490153e-08,3.34851512381227e-08,4.75637313683234e-08,1.23088221011992e-07,1.83649894232206e-07,2.16115998734029e-07,2.44610475205499e-07,0,0,0,0,0,0,0,0,3.12253358703328e-08,2.8175996490153e-08,3.34851512381227e-08,4.75637313683234e-08,1.23088221011992e-07,1.83649894232206e-07,2.16115998734029e-07,2.44610475205499e-07,0,0,0,0,0,0,0,0,0,2.2696351997203e-08,2.4251663827309e-08,2.97659093958913e-08,4.3036856244307e-08,1.12248603281436e-07,1.72172315054086e-07,2.04297944937257e-07,2.24954960399459e-07,0,0,0,0,0,0,0,0,2.2696351997203e-08,2.4251663827309e-08,2.97659093958913e-08,4.3036856244307e-08,1.12248603281436e-07,1.72172315054086e-07,2.04297944937257e-07,2.24954960399459e-07,0,0,0,0,0,0,0,0,0,3.56115058615787e-08,3.1346933511206e-08,3.67128423735347e-08,5.14251294038546e-08,1.34441948624335e-07,1.94349948646967e-07,2.33544056698234e-07,2.70307485126192e-07,0,0,0,0,0,0,0,0,3.56115058615787e-08,3.1346933511206e-08,3.67128423735347e-08,5.14251294038546e-08,1.34441948624335e-07,1.94349948646967e-07,2.33544056698234e-07,2.70307485126192e-07,0,0,0,0,0,0,0,0,0,8.92715807715914e-09,1.51500059445777e-08,2.30151207692542e-08,3.91430557033931e-08,1.05876255978591e-07,1.64276278641982e-07,1.97128376431995e-07,2.14156614776452e-07,0,0,0,0,0,0,0,0,8.92715807715914e-09,1.51500059445777e-08,2.30151207692542e-08,3.91430557033931e-08,1.05876255978591e-07,1.64276278641982e-07,1.97128376431995e-07,2.14156614776452e-07,0,0,0,0,0,0,0,0,0,3.92162506176612e-08,3.36368544262287e-08,3.94486178751941e-08,5.43864966305141e-08,1.41800592478614e-07,2.0112122098435e-07,2.42362336375143e-07,2.82384463595737e-07,0,0,0,0,0,0,0,0,3.92162506176612e-08,3.36368544262287e-08,3.94486178751941e-08,5.43864966305141e-08,1.41800592478614e-07,2.0112122098435e-07,2.42362336375143e-07,2.82384463595737e-07,0,0,0,0,0,0,0,0,0
2,4.0794713360644e-09,7.02055818813507e-08,2.94578248596141e-07,6.258847272886e-07,1.64358125681499e-06,5.26272627960768e-06,7.83996484001628e-06,1.13976210306075e-05,0,0,0,0,0,0,0,0,9.35988539143052e-09,7.02055818813507e-08,2.94578248596141e-07,6.258847272886e-07,1.64358125681499e-06,5.26272627960768e-06,7.83996484001628e-06,1.13976210306075e-05,0,0,0,0,0,0,0,0,0,3.84279541585056e-09,6.74203617126909e-08,2.83606983589001e-07,6.00774115199993e-07,1.57395119583525e-06,4.99728945506392e-06,7.40898920129902e-06,1.07493486614453e-05,0,0,0,0,0,0,0,0,8.81685927220547e-09,6.74203617126909e-08,2.83606983589001e-07,6.00774115199993e-07,1.57395119583525e-06,4.99728945506392e-06,7.40898920129902e-06,1.07493486614453e-05,0,0,0,0,0,0,0,0,0,4.38173071004485e-09,7.32231157899389e-08,3.03593919085906e-07,6.50325683348344e-07,1.71024732535761e-06,5.56217674211972e-06,8.34519720276599e-06,1.2194792563282e-05,0,0,0,0,0,0,0,0,1.00533853246037e-08,7.32231157899389e-08,3.03593919085906e-07,6.50325683348344e-07,1.71024732535761e-06,5.56217674211972e-06,8.34519720276599e-06,1.2194792563282e-05,0,0,0,0,0,0,0,0,0,3.68855600603529e-09,6.56900967230777e-08,2.76289812517834e-07,5.84267964421677e-07,1.52688010267721e-06,4.79454801989928e-06,7.10018326130737e-06,1.02558008900538e-05,0,0,0,0,0,0,0,0,8.46297439845966e-09,6.56900967230777e-08,2.76289812517834e-07,5.84267964421677e-07,1.52688010267721e-06,4.79454801989928e-06,7.10018326130737e-06,1.02558008900538e-05,0,0,0,0,0,0,0,0,0,4.6477516627572e-09,7.53560493540701e-08,3.10285720625675e-07,6.64461170118211e-07,1.75179495536504e-06,5.7820073286962e-06,8.69869010196556e-06,1.27388071134088e-05,0,0,0,0,0,0,0,0,1.06637403005278e-08,7.53560493540701e-08,3.10285720625675e-07,6.64461170118211e-07,1.75179495536504e-06,5.7820073286962e-06,8.69869010196556e-06,1.27388071134088e-05,0,0,0,0,0,0,0,0,0
3,1.76345190858021e-10,1.85008539630326e-09,6.40714837270101e-09,1.41742402366062e-08,5.01525314072409e-08,1.30799600773402e-07,1.99612637190557e-07,2.7511584569218e-07,0,0,0,0,0,0,0,0,4.04604087095603e-10,1.85008539630326e-09,6.40714837270101e-09,1.41742402366062e-08,5.01525314072409e-08,1.30799600773402e-07,1.99612637190557e-07,2.7511584569218e-07,0,0,0,0,0,0,0,0,0,9.2149976784752e-11,1.15450531884721e-09,4.74942397360463e-09,1.16969118459129e-08,4.55571656682985e-08,1.23644143304743e-07,1.90171382894128e-07,2.61741206299394e-07,0,0,0,0,0,0,0,0,2.11427695030787e-10,1.15450531884721e-09,4.74942397360463e-09,1.16969118459129e-08,4.55571656682985e-08,1.23644143304743e-07,1.90171382894128e-07,2.61741206299394e-07,0,0,0,0,0,0,0,0,0,2.77551598390165e-10,2.59387414831729e-09,7.99339180845487e-09,1.65335412261763e-08,5.51407545496845e-08,1.3707475564694e-07,2.10022867931122e-07,2.94986275799037e-07,0,0,0,0,0,0,0,0,6.36810737747829e-10,2.59387414831729e-09,7.99339180845487e-09,1.65335412261763e-08,5.51407545496845e-08,1.3707475564694e-07,2.10022867931122e-07,2.94986275799037e-07,0,0,0,0,0,0,0,0,0,4.76635608108084e-11,7.18416967374368e-10,3.62796538399649e-09,1.00491516362598e-08,4.29163625772906e-08,1.18014720595702e-07,1.81948025163637e-07,2.5000270805594e-07,0,0,0,0,0,0,0,0,1.09358647183691e-10,7.18416967374368e-10,3.62796538399649e-09,1.00491516362598e-08,4.29163625772906e-08,1.18014720595702e-07,1.81948025163637e-07,2.5000270805594e-07,0,0,0,0,0,0,0,0,0,3.96383207935527e-10,3.54192945387423e-09,1.00414611975065e-08,1.9571715607744e-08,6.01166118142485e-08,1.4233140003156e-07,2.30296913600308e-07,3.50349735899584e-07,0,0,0,0,0,0,0,0,9.09456420140794e-10,3.54192945387423e-09,1.00414611975065e-08,1.9571715607744e-08,6.01166118142485e-08,1.4233140003156e-07,2.30296913600308e-07,3.50349735899584e-07,0,0,0,0,0,0,0,0,0
4,1.56096394201254e-08,1.5089363275412e-08,1.50701593676511e-08,1.67623383797101e-08,3.47516690276449e-08,3.6341419759252e-08,3.67244842086787e-08,3.70547588881251e-08,0,0,0,0,0,0,0,0,1.56096394201254e-08,1.5089363275412e-08,1.50701593676511e-08,1.67623383797101e-08,3.47516690276449e-08,3.6341419759252e-08,3.67244842086787e-08,3.70547588881251e-08,0,0,0,0,0,0,0,0,0,1.24877121435485e-08,1.27861518781383e-08,1.31545826512043e-08,1.53934183708073e-08,3.23065011009152e-08,3.16514676727009e-08,3.07355611184181e-08,2.97856424944336e-08,0,0,0,0,0,0,0,0,1.24877121435485e-08,1.27861518781383e-08,1.31545826512043e-08,1.53934183708073e-08,3.23065011009152e-08,3.16514676727009e-08,3.07355611184181e-08,2.97856424944336e-08,0,0,0,0,0,0,0,0,0,1.81467805769521e-08,1.70675946317928e-08,1.67097549351049e-08,1.80584359068154e-08,3.73007899504743e-08,4.33726328033902e-08,4.76344115311712e-08,5.30698437634182e-08,0,0,0,0,0,0,0,0,1.81467805769521e-08,1.70675946317928e-08,1.67097549351049e-08,1.80584359068154e-08,3.73007899504743e-08,4.33726328033902e-08,4.76344115311712e-08,5.30698437634182e-08,0,0,0,0,0,0,0,0,0,1.00816445524938e-08,1.11938522093253e-08,1.20591339572453e-08,1.44907101791154e-08,3.03083001394636e-08,2.92523437714813e-08,2.79106708005052e-08,2.70873091813161e-08,0,0,0,0,0,0,0,0,1.00816445524938e-08,1.11938522093253e-08,1.20591339572453e-08,1.44907101791154e-08,3.03083001394636e-08,2.92523437714813e-08,2.79106708005052e-08,2.70873091813161e-08,0,0,0,0,0,0,0,0,0,2.05099636892861e-08,1.82263500242749e-08,1.76640733702168e-08,1.90033084589395e-08,3.99771045691635e-08,4.83757803618314e-08,5.50933405507176e-08,6.33127499814115e-08,0,0,0,0,0,0,0,0,2.05099636892861e-08,1.82263500242749e-08,1.76640733702168e-08,1.90033084589395e-08,3.99771045691635e-08,4.83757803618314e-08,5.50933405507176e-08,6.33127499814115e-08,0,0,0,0,0,0,0,0,0
5,5.22957538001594e-08,5.44486943401443e-08,5.34037279572953e-08,6.26279954626181e-08,7.01896718127766e-08,6.26889824438702e-08,5.72231130185706e-08,5.20981944799415e-08,0,0,0,0,0,0,0,0,5.22957538001594e-08,5.44486943401443e-08,5.34037279572953e-08,6.26279954626181e-08,7.01896718127766e-08,6.26889824438702e-08,5.72231130185706e-08,5.20981944799415e-08,0,0,0,0,0,0,0,0,0,4.98830533042375e-08,5.28968886166935e-08,5.1812895675964e-08,6.01209692536706e-08,6.68679311392815e-08,5.80270533923925e-08,5.36120743781179e-08,4.82762071510433e-08,0,0,0,0,0,0,0,0,4.98830533042375e-08,5.28968886166935e-08,5.1812895675964e-08,6.01209692536706e-08,6.68679311392815e-08,5.80270533923925e-08,5.36120743781179e-08,4.82762071510433e-08,0,0,0,0,0,0,0,0,0,5.47809208640626e-08,5.63501248105889e-08,5.52837575928276e-08,6.5219531335684e-08,7.34302160284638e-08,6.88865396997613e-08,6.09686395427906e-08,5.64546492896567e-08,0,0,0,0,0,0,0,0,5.47809208640626e-08,5.63501248105889e-08,5.52837575928276e-08,6.5219531335684e-08,7.34302160284638e-08,6.88865396997613e-08,6.09686395427906e-08,5.64546492896567e-08,0,0,0,0,0,0,0,0,0,4.8788450222285e-08,5.19793854493268e-08,5.06441537988578e-08,5.84461663920694e-08,6.42664933715646e-08,5.46479620631919e-08,5.04369202154427e-08,4.49492505661464e-08,0,0,0,0,0,0,0,0,4.8788450222285e-08,5.19793854493268e-08,5.06441537988578e-08,5.84461663920694e-08,6.42664933715646e-08,5.46479620631919e-08,5.04369202154427e-08,4.49492505661464e-08,0,0,0,0,0,0,0,0,0,5.75462454159423e-08,5.76626520500342e-08,5.6184331995526e-08,6.65354266502287e-08,7.64479439537179e-08,7.27643273368872e-08,6.48275747645677e-08,6.00824051058652e-08,0,0,0,0,0,0,0,0,5.75462454159423e-08,5.76626520500342e-08,5.6184331995526e-08,6.65354266502287e-08,7.64479439537179e-08,7.27643273368872e-08,6.48275747645677e-08,6.00824051058652e-08,0,0,0,0,0,0,0,0,0
6,6.47603559511574e-08,7.6441974786455e-08,8.16510726894509e-08,8.58492302655001e-08,1.4710007772443e-07,1.48628748424521e-07,1.57012354965263e-07,1.71351447937687e-07,0,0,0,0,0,0,0,0,6.47603559511574e-08,7.6441974786455e-08,8.16510726894509e-08,8.58492302655001e-08,1.4710007772443e-07,1.48628748424521e-07,1.57012354965263e-07,1.71351447937687e-07,0,0,0,0,0,0,0,0,0,6.20690347112478e-08,7.42392139576564e-08,7.93451165276143e-08,8.3390636143573e-08,1.43073165772126e-07,1.43366610656038e-07,1.51982886973032e-07,1.64979041998044e-07,0,0,0,0,0,0,0,0,6.20690347112478e-08,7.42392139576564e-08,7.93451165276143e-08,8.3390636143573e-08,1.43073165772126e-07,1.43366610656038e-07,1.51982886973032e-07,1.64979041998044e-07,0,0,0,0,0,0,0,0,0,6.76151434866653e-08,7.87021675531533e-08,8.44618813061876e-08,8.85662204774124e-08,1.52782800412389e-07,1.55430960295925e-07,1.62720411104421e-07,1.77529664767746e-07,0,0,0,0,0,0,0,0,6.76151434866653e-08,7.87021675531533e-08,8.44618813061876e-08,8.85662204774124e-08,1.52782800412389e-07,1.55430960295925e-07,1.62720411104421e-07,1.77529664767746e-07,0,0,0,0,0,0,0,0,0,6.0229868237949e-08,7.28676331849797e-08,7.80155660378731e-08,8.21176690087167e-08,1.40625286181789e-07,1.40592735511866e-07,1.48807856174329e-07,1.60934013910692e-07,0,0,0,0,0,0,0,0,6.0229868237949e-08,7.28676331849797e-08,7.80155660378731e-08,8.21176690087167e-08,1.40625286181789e-07,1.40592735511866e-07,1.48807856174329e-07,1.60934013910692e-07,0,0,0,0,0,0,0,0,0,7.01254950691865e-08,8.14191395633628e-08,8.75369268322434e-08,9.1060326548534e-08,1.56831253248467e-07,1.59975267838013e-07,1.67405333507973e-07,1.82069051133495e-07,0,0,0,0,0,0,0,0,7.01254950691865e-08,8.14191395633628e-08,8.75369268322434e-08,9.1060326548534e-08,1.56831253248467e-07,1.59975267838013e-07,1.67405333507973e-07,1.82069051133495e-07,0,0,0,0,0,0,0,0,0
7,8.42986763514749e-08,8.14327622178224e-08,1.22826669365805e-07,1.55062042480017e-07,1.5317107080836e-07,1.57842970803953e-07,1.49254827661686e-07,1.45314440403473e-07,0,0,0,0,0,0,0,0,8.42986763514749e-08,8.14327622178224e-08,1.22826669365805e-07,1.55062042480017e-07,1.5317107080836e-07,1.57842970803953e-07,1.49254827661686e-07,1.45314440403473e-07,0,0,0,0,0,0,0,0,0,8.11969032941466e-08,7.91992892330837e-08,1.19929530388659e-07,1.51160659728381e-07,1.49684919836424e-07,1.53577029510935e-07,1.43391276548567e-07,1.38052953021289e-07,0,0,0,0,0,0,0,0,8.11969032941466e-08,7.91992892330837e-08,1.19929530388659e-07,1.51160659728381e-07,1.49684919836424e-07,1.53577029510935e-07,1.43391276548567e-07,1.38052953021289e-07,0,0,0,0,0,0,0,0,0,8.75059814063667e-08,8.3972014070896e-08,1.26236824468364e-07,1.6005911289829e-07,1.57440132842215e-07,1.61514779713077e-07,1.53449449721702e-07,1.51819103211745e-07,0,0,0,0,0,0,0,0,8.75059814063667e-08,8.3972014070896e-08,1.26236824468364e-07,1.6005911289829e-07,1.57440132842215e-07,1.61514779713077e-07,1.53449449721702e-07,1.51819103211745e-07,0,0,0,0,0,0,0,0,0,7.93727399964834e-08,7.78106697110877e-08,1.17923105748146e-07,1.48441639809552e-07,1.47611397350264e-07,1.5068340802993e-07,1.38814960389312e-07,1.31725948306662e-07,0,0,0,0,0,0,0,0,7.93727399964834e-08,7.78106697110877e-08,1.17923105748146e-07,1.48441639809552e-07,1.47611397350264e-07,1.5068340802993e-07,1.38814960389312e-07,1.31725948306662e-07,0,0,0,0,0,0,0,0,0,8.94129700999231e-08,8.59337234143371e-08,1.29247221971706e-07,1.63794036532742e-07,1.60551514069433e-07,1.64134527067489e-07,1.55455531039764e-07,1.53919670898904e-07,0,0,0,0,0,0,0,0,8.94129700999231e-08,8.59337234143371e-08,1.29247221971706e-07,1.63794036532742e-07,1.60551514069433e-07,1.64134527067489e-07,1.55455531039764e-07,1.53919670898904e-07,0,0,0,0,0,0,0,0,0
8,2.12037234474821e-10,1.08286939535645e-09,6.82263631453469e-09,3.55933578059255e-08,8.65296066217205e-08,1.79929535146616e-07,2.48870229292594e-07,2.94015124973517e-07,0,0,0,0,0,0,0,0,2.12037234474821e-10,1.08286939535645e-09,6.82263631453469e-09,3.55933578059255e-08,8.65296066217205e-08,1.79929535146616e-07,2.48870229292594e-07,2.94015124973517e-07,0,0,0,0,0,0,0,0,0,1.64309375844805e-10,9.01711661241864e-10,6.22073350154234e-09,3.32949095430483e-08,8.33631492351912e-08,1.74175804158994e-07,2.38013963749973e-07,2.78553955145388e-07,0,0,0,0,0,0,0,0,1.64309375844805e-10,9.01711661241864e-10,6.22073350154234e-09,3.32949095430483e-08,8.33631492351912e-08,1.74175804158994e-07,2.38013963749973e-07,2.78553955145388e-07,0,0,0,0,0,0,0,0,0,2.59007227688003e-10,1.25997317884381e-09,7.48721883586490e-09,3.77502271783511e-08,8.98973838704785e-08,1.8563537453933e-07,2.59193961184142e-07,3.09344875384899e-07,0,0,0,0,0,0,0,0,2.59007227688003e-10,1.25997317884381e-09,7.48721883586490e-09,3.77502271783511e-08,8.98973838704785e-08,1.8563537453933e-07,2.59193961184142e-07,3.09344875384899e-07,0,0,0,0,0,0,0,0,0,1.2678666616544e-10,7.39405757049718e-10,5.72341432418369e-09,3.14511264971731e-08,8.13481164358474e-08,1.69944797270439e-07,2.31514802658346e-07,2.69688307262601e-07,0,0,0,0,0,0,0,0,1.2678666616544e-10,7.39405757049718e-10,5.72341432418369e-09,3.14511264971731e-08,8.13481164358474e-08,1.69944797270439e-07,2.31514802658346e-07,2.69688307262601e-07,0,0,0,0,0,0,0,0,0,3.06076515636987e-10,1.39571475596914e-09,7.95697440089444e-09,3.93215681890724e-08,9.24864179456949e-08,1.89388316306256e-07,2.65373641075687e-07,3.20130866817931e-07,0,0,0,0,0,0,0,0,3.06076515636987e-10,1.39571475596914e-09,7.95697440089444e-09,3.93215681890724e-08,9.24864179456949e-08,1.89388316306256e-07,2.65373641075687e-07,3.20130866817931e-07,0,0,0,0,0,0,0,0,0
9,1.93070784709514e-08,2.58451882493056e-08,2.96878531091897e-08,3.6101293488642e-08,7.2852229320059e-08,7.83827800530336e-08,8.70222165730316e-08,1.00289655189894e-07,0,0,0,0,0,0,0,0,1.93070784709514e-08,2.58451882493056e-08,2.96878531091897e-08,3.6101293488642e-08,7.2852229320059e-08,7.83827800530336e-08,8.70222165730316e-08,1.00289655189894e-07,0,0,0,0,0,0,0,0,0,1.64325228384165e-08,2.32766103768892e-08,2.82088255879474e-08,3.40910539326798e-08,6.69292569786817e-08,7.1060904886448e-08,7.61330756932417e-08,8.35928415956051e-08,0,0,0,0,0,0,0,0,1.64325228384165e-08,2.32766103768892e-08,2.82088255879474e-08,3.40910539326798e-08,6.69292569786817e-08,7.1060904886448e-08,7.61330756932417e-08,8.35928415956051e-08,0,0,0,0,0,0,0,0,0,2.32127858517983e-08,2.84216124506851e-08,3.12568989340153e-08,3.79770461367654e-08,7.95711915606794e-08,8.94677100326311e-08,1.01135258795662e-07,1.14653939186622e-07,0,0,0,0,0,0,0,0,2.32127858517983e-08,2.84216124506851e-08,3.12568989340153e-08,3.79770461367654e-08,7.95711915606794e-08,8.94677100326311e-08,1.01135258795662e-07,1.14653939186622e-07,0,0,0,0,0,0,0,0,0,1.38515786661218e-08,2.12015479214277e-08,2.70064550357795e-08,3.22043086545795e-08,6.22625102267402e-08,6.48247003511178e-08,6.85102121990153e-08,7.28279233849787e-08,0,0,0,0,0,0,0,0,1.38515786661218e-08,2.12015479214277e-08,2.70064550357795e-08,3.22043086545795e-08,6.22625102267402e-08,6.48247003511178e-08,6.85102121990153e-08,7.28279233849787e-08,0,0,0,0,0,0,0,0,0,2.79193392932296e-08,3.05165438737439e-08,3.26028017309295e-08,3.92863754488899e-08,8.55614378256997e-08,1.01287256074585e-07,1.15990780430198e-07,1.30382685413735e-07,0,0,0,0,0,0,0,0,2.79193392932296e-08,3.05165438737439e-08,3.26028017309295e-08,3.92863754488899e-08,8.55614378256997e-08,1.01287256074585e-07,1.15990780430198e-07,1.30382685413735e-07,0,0,0,0,0,0,0,0,0
