mSFRBest,mpeakBest,mperiodBest,mskewBest,tau_birthBest,tau_screenBest,alpha_SF_birthBest,alpha_SF_screenBest,ZfinalBest,StellarMassBest,SFR10Best,SFR100Best,UV1500Best,UV1500AGNBest,DustLumBirthBest,DustLumScreenBest,DustLumTotalBest,DustMassBirthBest,DustMassScreenBest,DustMassTotalBest,NgasMassBirthBest,NgasMassScreenBest,NgasMassTotalBest,LPBest,mSFRQ50,mpeakQ50,mperiodQ50,mskewQ50,tau_birthQ50,tau_screenQ50,alpha_SF_birthQ50,alpha_SF_screenQ50,ZfinalQ50,StellarMassQ50,SFR10Q50,SFR100Q50,UV1500Q50,UV1500AGNQ50,DustLumBirthQ50,DustLumScreenQ50,DustLumTotalQ50,DustMassBirthQ50,DustMassScreenQ50,DustMassTotalQ50,NgasMassBirthQ50,NgasMassScreenQ50,NgasMassTotalQ50,LPQ50,mSFRQ16,mpeakQ16,mperiodQ16,mskewQ16,tau_birthQ16,tau_screenQ16,alpha_SF_birthQ16,alpha_SF_screenQ16,ZfinalQ16,StellarMassQ16,SFR10Q16,SFR100Q16,UV1500Q16,UV1500AGNQ16,DustLumBirthQ16,DustLumScreenQ16,DustLumTotalQ16,DustMassBirthQ16,DustMassScreenQ16,DustMassTotalQ16,NgasMassBirthQ16,NgasMassScreenQ16,NgasMassTotalQ16,LPQ16,mSFRQ84,mpeakQ84,mperiodQ84,mskewQ84,tau_birthQ84,tau_screenQ84,alpha_SF_birthQ84,alpha_SF_screenQ84,ZfinalQ84,StellarMassQ84,SFR10Q84,SFR100Q84,UV1500Q84,UV1500AGNQ84,DustLumBirthQ84,DustLumScreenQ84,DustLumTotalQ84,DustMassBirthQ84,DustMassScreenQ84,DustMassTotalQ84,NgasMassBirthQ84,NgasMassScreenQ84,NgasMassTotalQ84,LPQ84,mSFR_lo,mpeak_lo,mperiod_lo,mskew_lo,tau_birth_lo,tau_screen_lo,alpha_SF_birth_lo,alpha_SF_screen_lo,Zfinal_lo,StellarMass_lo,SFR10_lo,SFR100_lo,UV1500_lo,UV1500AGN_lo,DustLumBirth_lo,DustLumScreen_lo,DustLumTotal_lo,DustMassBirth_lo,DustMassScreen_lo,DustMassTotal_lo,NgasMassBirth_lo,NgasMassScreen_lo,NgasMassTotal_lo,LP_lo,mSFR_hi,mpeak_hi,mperiod_hi,mskew_hi,tau_birth_hi,tau_screen_hi,alpha_SF_birth_hi,alpha_SF_screen_hi,Zfinal_hi,StellarMass_hi,SFR10_hi,SFR100_hi,UV1500_hi,UV1500AGN_hi,DustLumBirth_hi,DustLumScreen_hi,DustLumTotal_hi,DustMassBirth_hi,DustMassScreen_hi,DustMassTotal_hi,NgasMassBirth_hi,NgasMassScreen_hi,NgasMassTotal_hi,LP_hi,ID,RA,Dec,DIC
7.15168261194953,1.67004027507292,0.522652976621611,0.193294539419282,0.00950051328808731,0.000314535405094616,2.09313788611965,1.93880725213851,0.0501187233627272,3483646527.3691,0.61255518165761,0.683357426309972,-18.1096189679636,,619793442.104635,0,619793442.104635,1859392.98156693,0,1859392.98156693,84236288.440434,0,84236288.440434,-26.7202595470908,5.87641892510162,1.45788268248435,0.348130080455245,0.278402568549949,0.0284290429108124,0.000451791383172227,1.90612197118026,1.85203637022214,0.0280604152631285,2721419195.61892,0.554759385461163,0.630475079789502,-18.0930758164008,,857342506.554285,0,857342506.554285,418258.230044079,0,418258.230044079,57385756.978459,0,57385756.978459,-29.8575613122206,4.84279040035159,1.06040969634153,0.3,0.166684947666193,0.0060341306292803,5.37886420214106e-05,0.83484485261698,1.01337027952881,0.00877920902992523,2467624865.68544,0.432252020307014,0.490959562151421,-18.1941719047952,,624075410.215157,0,624075410.215157,15386.8657616646,0,15386.8657616646,1527203.52175179,0,1527203.52175179,-31.1888325304848,7.15220666077799,1.67004027507292,0.539006342807438,0.354436662551264,0.16856970946297,0.00350768121914367,2.88869248208724,2.66805406974171,0.0501187233627272,3136000628.90715,0.690591691911479,0.775385238296713,-17.9659823922033,,1788726825.2141,0,1788726825.2141,2745449.75995989,0,2745449.75995989,247043306.393266,0,247043306.393266,-28.5914446605959,1.03362852475003,0.397472986142817,0.0481300804552448,0.111717620883756,0.0223949122815321,0.000398002741150817,1.07127711856328,0.838666090693326,0.0192812062332033,253794329.933481,0.122507365154148,0.13951551763808,0.101096088394378,,233267096.339128,0,233267096.339128,402871.364282414,0,402871.364282414,55858553.4567072,0,55858553.4567072,1.33127121826416,1.27578773567637,0.212157592588566,0.190876262352194,0.076034094001315,0.140140666552157,0.00305588983597144,0.982570510906976,0.816017699519575,0.0220583080995987,414581433.288229,0.135832306450316,0.144910158507211,0.127093424197508,,931384318.659812,0,931384318.659812,2327191.52991581,0,2327191.52991581,189657549.414807,0,189657549.414807,1.26611665162472,56116,34.3382563131137,-5.28089305277156,68.8061106127203
1761.69907881544,0.242689500476195,0.300008511759748,0.195445089005673,31.5013947797034,2.19487453560575,1.80991328988627,1.84861016157596,0.050116846259068,586706321396.484,1388.43794344719,1489.93124558005,-19.6030920229444,,9219135273451.7,7247915278884.9,16467050552336.6,11916453199.8366,10737696675.9671,22654149875.8037,539872633525.589,486469294616.356,1026341928141.94,-29.6014124659548,1710.40991218081,-0.0690169317284299,6.47135330215129,0.395033211731526,15.4287008129528,2.20008345182157,1.91774924724645,1.79081688609792,0.0472570483691238,632003068724.553,1556.20364436734,1528.36111595011,-19.6012786492631,,10347419476930.9,7398212466218.09,17864597119333.4,13478188105.9826,7175065357.84248,31335164718.6481,706467745292.226,386926055680.845,1708500929893.19,-32.0865490632456,1285.07261101937,-0.484814093876622,1.33285963478181,-0.198946542791448,7.51340744734284,2.11835750911669,1.20730209889608,0.916113748215074,0.0354848454959229,578291811198.738,1269.24430445515,1264.47751425823,-19.64339139108,,8440654780544.19,6318631903863.84,14832053695269,1233503424.36798,292185280.00095,4542015066.58262,60509779251.5037,15514839761.636,247345537524.252,-33.3123688494147,2198.45308103837,0.310987487707186,44.406478483761,0.912198882564177,31.6227766016838,2.27292218109267,2.70344572627347,2.75343079083384,0.0501187233627272,696739230712.379,1813.19314391785,1757.37634230744,-19.5603597625979,,12077755633353.4,8392693733379.47,20428533832417.9,40231510653.918,30746926251.2664,58420161243.8582,2183031203613.96,1592285687635.21,3148554366318.41,-31.0452392468797,425.337301161437,0.415797162148192,5.13849366736948,0.593979754522974,7.91529336560995,0.0817259427048787,0.710447148350374,0.874703137882845,0.0117722028732008,53711257525.8158,286.959339912195,263.883601691883,0.0421127418168332,,1906764696386.71,1079580562354.25,3032543424064.38,12244684681.6146,6882880077.84153,26793149652.0655,645957966040.722,371411215919.209,1461155392368.94,1.22581978616916,488.043168857559,0.380004419435616,37.9351251816098,0.517165670832651,16.194075788731,0.072838729271099,0.785696479027024,0.962613904735924,0.00286167499360346,64736161987.8254,256.989499550501,229.015226357323,0.0409188866651924,,1730336156422.54,994481267161.389,2563936713084.52,26753322547.9354,23571860893.4239,27084996525.2101,1476563458321.73,1205359631954.37,1440053436425.22,1.04130981636583,221999,34.3373106266039,-5.14366101455103,63.9865181217731
22.2529633212952,1.45887432462117,0.300005259295352,0.409670790247845,28.4460673260194,1.49688753040238,1.99040804000295,1.99879211740753,0.0206640722766736,10879900117.6582,3.63974106886442,3.89494458272132,-15.2955138582261,,24167191881.1192,41484150935.7094,65651342816.8286,55701747.5425759,97863868.321552,153565615.864128,6120416031.93046,10753120234.9466,16873536266.877,-20.0310555795198,20.8707806087231,0.986751106667932,1.75778103271292,0.164622025202607,16.220098335515,2.2972924657075,2.18476961932175,1.50357024482684,0.0107762999979912,14393673586.1726,17.0844789384208,17.4463625357038,-15.0910672267944,,116774733245.786,141771790919.48,257366713482.83,25795600.3281763,4663236.37230789,54046849.4686582,7832150426.11313,1734704104.62725,13330332137.7653,-22.7495238320141,15.9833529347108,0.187359194692252,0.604302566883383,-0.33900367636002,7.9821444732365,1.79613743238993,1.14798073846643,0.571301143745723,0.0021504196449986,11243178874.8098,8.73028760283607,9.38566339779561,-15.4591480046354,,59613789651.9828,70820421980.8098,135957427297.653,496827.636849644,181718.359061435,1932051.76126152,478820060.288789,103310442.672929,3478040865.31957,-23.9074292362579,34.1542339204083,1.45778328894587,12.3180597807818,0.63401333312752,31.6227766016838,2.65221791543789,3.10306255271734,2.32003018917116,0.0340604049279946,18014367157.0775,30.6227005165206,30.4834674631636,-14.6268232503197,,215862757063.32,223941481789.494,437869341550.741,163161032.323776,97351535.1382991,309008549.288927,23023057444.8419,14831681310.5137,34912758557.9041,-21.7693073726015,4.88742767401229,0.79939191197568,1.15347846582954,0.503625701562627,8.23795386227847,0.501155033317576,1.03678888085532,0.932269101081121,0.00862588035299257,3150494711.36276,8.35419133558469,8.06069913790819,0.368080777841072,,57160943593.8034,70951368938.6707,121409286185.178,25298772.6913267,4481518.01324646,52114797.7073966,7353330365.82434,1631393661.95433,9852291272.44574,1.15790540424375,13.2834533116853,0.471032182277937,10.5602787480688,0.469391307924913,15.4026782661688,0.354925449730384,0.918292933395597,0.816459944344314,0.0232841049300034,3620693570.90488,13.5382215780999,13.0371049274598,0.464243976474648,,99088023817.5338,82169690870.014,180502628067.911,137365431.9956,92688298.7659912,254961699.820269,15190907018.7288,13096977205.8864,21582426420.1388,0.980216459412624,83894,34.2237498079267,-5.260210411351,44.7903219717003
1.04340974092481,1.77450577418537,0.3,0.522910662020523,0.00316227766016838,1e-05,2.00027099060555,1.99999995011002,0.0501187233627272,616285030.714968,0.282331446149844,0.291645060580861,-17.2423867927811,,261122685.380762,0,261122685.380762,618517.268800612,0,618517.268800612,28020757.0839443,0,28020757.0839443,-34.1470964981176,0.505077188406061,0.478896274647432,1.66026939447568,0.16398124353858,1.40645831474132,0.00246175742722701,2.12915506717081,2.07153163487973,0.00222995211292971,294619816.024983,0.402258935834021,0.404742018390793,-17.3525322725889,,2646834072.35452,1225616.79900646,2683632122.08445,10283.5062149386,0.0254975007917069,13753.3074593272,74043133.5964393,4739.77566408468,77709018.6781303,-36.5792298880344,0.417208060227551,-0.227091789673294,0.363627271640163,-0.406534856360332,0.118593213313742,6.61787898782845e-05,1.16515608851568,1.15663832216269,0.000396103251561627,236197830.639666,0.270882086227458,0.282560678262616,-17.4958202462124,,709768452.804444,0,709768452.804444,57.9269302453127,0,70.1407121246725,7645031.70813282,0,14197823.4503763,-37.9675125011604,0.645639340685821,1.52377646588818,32.956459775283,0.647378797124782,17.1755906068612,0.0322575355578445,2.99521302732368,2.93212371519005,0.0175588566215884,431133282.768373,0.478188405043572,0.475903748280882,-17.1565652650706,,3328833086.99976,142651762.14117,3484145249.69738,1134460.9409468,352.736721894296,1134460.9409468,248177007.579336,3599089.43132944,253523618.030344,-35.6109410639629,0.0878691281785105,0.705988064320726,1.29664212283552,0.570516099898912,1.28786510142757,0.00239557863734872,0.96399897865513,0.914893312717034,0.00183384886136809,58421985.3853164,0.131376849606563,0.122181340128177,0.143287973623508,,1937065619.55008,1225616.79900646,1973863669.28001,10225.5792846933,0.0254975007917069,13683.1667472025,66398101.8883065,4739.77566408468,63511195.227754,1.38828261312597,0.14056215227976,1.04488019124075,31.2961903808073,0.483397553586202,15.7691322921199,0.0297957781306175,0.866057960152874,0.860592080310324,0.0153289045086587,136513466.74339,0.0759294692095512,0.0711617298900898,0.195967007518231,,681999014.645234,141426145.342164,800513127.612928,1124177.43473187,352.711224393505,1120707.63348748,174133873.982896,3594349.65566535,175814599.352214,0.968288824071493,108492,34.2418114855169,-5.23940015613858,72.2153760126433
6.02506783944603,-0.259797057323091,0.441734951506124,0.891126444305738,1.00050093809273,0.349443759593937,1.6162850654004,1.81779172349651,0.0487537963949512,275390698.126009,3.45318430405992,2.55504630408876,-18.3958888840411,,22782994337.6206,8272954563.46069,31055948901.0813,13621294.9854662,11000408.0119207,24621702.9973869,634363219.524581,512304758.833262,1146667978.35784,-20.9088106371474,8.81610015726551,-0.268467592119381,0.448481687767761,0.935427201844495,4.10478938182989,0.454154050032305,1.69205878279452,2.02754375734997,0.00209860346500857,373875157.186903,4.8402488419323,3.53701039807692,-18.4239066988056,,36895903756.2147,13170261021.7524,49956680953.7559,92291.6806100911,40938.8411128995,265951.946291761,701333617.361291,608924521.68058,1824349740.41467,-24.2699708841522,8.08550903479959,-0.283530433886776,0.417360643607858,0.81031283128316,1.2041485863229,0.380100587819313,0.861286493686825,1.09867806928466,0.000249631631200604,286425953.245865,4.07226582975038,2.78644740487208,-18.465743892981,,29705838779.7196,9981006063.90354,39677820785.9203,222.644479373236,58.0587645123397,425.893831703287,45847228.3238653,30188115.7713395,435953438.456349,-25.4586715307134,9.79862880777451,-0.253756682010281,0.462909413820085,1,22.9497282966969,0.513408130571706,2.5910291070411,2.90329683802146,0.0227726528982182,428804114.391466,5.44125630086645,3.98949140590862,-18.3840143726066,,42014601447.0221,15902268736.496,57684427917.1052,6142026.63741023,12080936.7597466,26546064.5879863,2888777109.643,1699840355.03312,3580885715.70386,-23.1666861794561,0.730591122465912,0.0150628417673951,0.0311210441599035,0.125114370561336,2.900640795507,0.074053462212992,0.830772289107694,0.928865688065308,0.00184897183380797,87449203.9410377,0.767983012181922,0.750562993204848,0.0418371941754003,,7190064976.49504,3189254957.84886,10278860167.8356,92069.0361307179,40880.7823483872,265526.052460058,655486389.037426,578736405.90924,1388396301.95832,1.18870064656126,0.982528650509007,0.0147109101090998,0.0144277260523233,0.0645727981555049,18.844938914867,0.0592540805394016,0.898970324246585,0.875753080671498,0.0206740494332096,54928957.2045633,0.601007458934148,0.4524810078317,0.0398923261989772,,5118697690.80746,2732007714.74361,7727746963.34933,6049734.95680014,12039997.9186337,26280112.6416945,2187443492.28171,1090915833.35254,1756535975.28919,1.10328470469609,14640,189.114835179598,62.2400530342146,47.6457685995279
3.57307523305835,-0.00709747309120844,0.3,0.235655943004838,1.13701592441455,1.00000000006853e-05,1.97724507551115,2.00000002821346,0.0435468172677316,689674769.236697,3.48302998433354,3.37394965120173,-19.1534222009752,,21209116601.4984,0,21209116601.4984,47101381.5997078,0,47101381.5997078,2455869372.30415,0,2455869372.30415,-17.2559090452233,4.09980414180073,-0.0521711147405122,0.354306690149627,0.448829702009621,8.32527925745912,0.00646946172714027,2.09143402137582,2.04759221151115,0.0310896706673577,804272384.483859,3.81149826942402,3.66771731581498,-19.1683152212514,,25251101457.7314,236353587.36174,25539702716.2503,34285941.6688609,150936.581245151,35073551.9229417,2593389767.97596,10714586.9285603,2681364606.47521,-19.4586405874966,3.56371868574449,-0.130258683464506,0.3,0.0187965453213817,2.46686643683237,0.00013913524381363,1.14018792959075,1.11919592830532,0.0221752801849772,747017354.663879,3.45165852257938,3.38184793689317,-19.19962217953,,22945944389.3283,38777602.6720557,23510530984.5299,1716203.8773196,11839.4645315604,2573951.88314597,124052901.685581,890960.410723998,217992585.162339,-20.8373059094308,4.45633581120947,0.0510850109984465,0.498104100852512,0.92853303708667,25.5924585682422,0.0675260144205285,2.85595929626515,2.88819333182219,0.0501187233627272,867053536.874112,4.22480429030735,4.00975295487538,-19.133761622036,,28140723509.2788,2395365597.58529,29408952116.5525,75074139.7518171,1268271.0719719,76000515.1618268,5492055690.72359,84964868.9816545,5550984466.24055,-18.412353489234,0.53608545605625,0.0780875687239943,0.0543066901496271,0.430033156688239,5.85841282062675,0.00633032648332664,0.951246091785069,0.928396283205821,0.00891439048238048,57255029.81998,0.359839746844634,0.285869378921813,0.0313069582786518,,2305157068.40316,197575984.689684,2029171731.72039,32569737.7915413,139097.11671359,32499600.0397958,2469336866.29038,9823626.51783633,2463372021.31288,1.37866532193422,0.356531669408733,0.103256125738959,0.143797410702885,0.479703335077049,17.2671793107831,0.0610565526933883,0.764525274889327,0.84060112031104,0.0190290526953696,62781152.3902527,0.413306020883337,0.342035639060401,0.0345535992153359,,2889622051.54742,2159012010.22355,3869249400.30225,40788198.0829562,1117334.49072675,40926963.2388851,2898665922.74763,74250282.0530941,2869619859.76534,1.04628709826259,11792,189.107746748559,62.2695331884535,37.6593312198076
6.22712124799978,-0.985669339646171,0.334073378289348,-0.291027613512574,1.16357428328685,1.95936870389528e-05,2.00210466466288,1.99728622175345,0.0067338473612915,277385367.236774,1.147384270161,1.02638868829091,-18.1945200119359,,7587166656.42771,0,7587166656.42771,18062258.1006731,0,18062258.1006731,6090273716.63188,0,6090273716.63188,-12.6893918971297,4.98383948579945,-0.959047406141011,0.353938139104363,-0.292068982346364,7.36552834599239,0.000565906318761715,2.23783615492321,2.30146584075501,0.00499324582218382,321505351.928145,1.19016787170094,1.08524239670802,-18.1946084144058,,8346939633.39274,11047405.5455093,8434117959.17661,760578.988478491,394.554675477498,773416.247397817,529251612.345894,385871.81103934,543905021.439634,-15.1782182021131,3.96692819167096,-1.12668634866432,0.327379472924046,-0.363040216884466,1.23727946389073,2.44604050733856e-05,1.45814407971207,1.17235740398423,0.0022219120172492,285896699.531111,1.09186599498264,1.00248053125129,-18.2492845934798,,7398903916.09585,0,7414420629.71592,62260.1373267021,0,69144.3567046767,80365414.9286528,0,92618209.0081069,-16.4963769709445,6.03332498368796,-0.873953276707746,0.408419899807311,-0.281085729625562,25.2934077705078,0.0226317060080035,2.97159010035023,3.39213450926017,0.0115672467772295,391463304.352209,1.28518028242874,1.15149233186244,-18.1343793354577,,9045839099.48697,317756014.531346,9173354736.0854,4337261.98689274,21040.0436524007,4388319.41856425,1226743797.34011,18901338.5723663,1242842452.914,-13.8737853426942,1.01691129412849,0.167638942523307,0.0265586661803168,0.0709712345381023,6.12824888210167,0.000541445913688329,0.779692075211149,1.12910843677078,0.00277133380493462,35608652.3970342,0.098301876718301,0.0827618654567379,0.054676179073951,,948035717.296885,11047405.5455093,1019697329.46069,698318.851151789,394.554675477498,704271.890693141,448886197.417241,385871.81103934,451286812.431527,1.31815876883148,1.04948549788851,0.0850941294332648,0.054481760702948,0.0109832527208018,17.9278794245154,0.0220657996892417,0.733753945427012,1.09066866850516,0.00657400095504571,69957952.4240636,0.0950124107277999,0.0662499351544181,0.0602290789481259,,698899466.094232,306708608.985837,739236776.908785,3576682.99841425,20645.4889769232,3614903.17116644,697492184.994213,18515466.761327,698937431.474368,1.30443285941885,34757,53.1717583320677,-27.7523296893308,30.4527297406231
107.18009078453,2.58577320602404,0.3,-0.5,30.7700064738216,2.26750835756321,1.99985518918315,1.94217778974633,1e-04,11966935767.8564,2.24957161375492e-275,1.71605127595208e-248,-11.2341409148803,,52164750.5339851,20828010357.8762,20880175108.4101,123420.68614483,41734001.4719818,41857422.1581266,5062731170627.88,1711933685729890,1716996416900520,-21.5484691232218,48.7206943453337,2.55362923374487,0.3,-0.27482338094358,14.692167691254,2.28299778239596,1.70645616522706,1.83317151588884,0.000249124618101238,11656328801.2072,1.01070826489535e-28,5.42542650078359e-27,-10.991223018741,,54200024.4456596,21219194541.8628,21271487772.4371,0.360171598042677,104.171408265593,107.029900745846,886360.927803606,475524227.537481,479305656.879975,-23.5971823088542,36.0917529306102,2.37137031279853,0.3,-0.5,7.44703316954472,2.08245942198002,1.03632887200962,0.642406278873807,0.000107712941775119,9439467175.07251,4.570143587688e-167,4.93405418517477e-152,-11.2681450677252,,43423490.4413319,16611024816.3707,16678003476.0582,0.0225385291797995,3.13928190332933,3.34582158149224,91926.7996898957,13344486.6405143,15730784.645124,-24.95402579129,93.3954751554275,2.58577320602404,0.446507646063407,0.185712689705238,31.0355147163604,2.46485080703293,2.51438658265703,2.77694735673147,0.00108822840554365,13386028619.1074,0.000495816851256113,0.000739102755330466,-10.6281184596529,,65070580.143177,25598287295.6022,25673511290.3345,20.0774477768308,16546.8204110512,16998.0750819284,3347808.73465849,1398645289.66239,1402089099.35905,-22.5696425891549,12.6289414147235,0.182258920946341,0,0.22517661905642,7.2451345217093,0.200538360415944,0.67012729321744,1.19076523701503,0.000141411676326119,2216861626.13469,1.01070826489535e-28,5.42542650078359e-27,0.276922048984211,,10776534.0043277,4608169725.49216,4593484296.37884,0.337633068862877,101.032126362263,103.684079164354,794434.12811371,462179740.896966,463574872.234851,1.35684348243576,44.6747808100939,0.0321439722791665,0.146507646063407,0.460536070648818,16.3433470251063,0.181853024636971,0.807930417429971,0.943775840842629,0.000839103787442408,1729699817.90023,0.000495816851256113,0.000739102755330466,0.363104559088098,,10870555.6975174,4379092753.73935,4402023517.89745,19.7172761787882,16442.6490027857,16891.0451811825,2461447.80685488,923121062.124908,922783442.479079,1.02753971969931,208439,34.4524782764103,-5.15472817283268,45.2038261346401
3.45701082832763,-1.03656185524451,6.07162374079048,0.155440454952831,4.08808353877291,0.489903964976036,2.00441617276782,2.00247777445897,0.00518553817292127,1056403984.57394,2.35751343749734,2.2752849232273,-17.7185014566711,,16589419260.2819,9238632458.40778,25828051718.6897,39743770.8179104,22016280.9726469,61760051.7905573,17402164507.9536,9640024976.35862,27042189484.3122,-40.3753438860555,2.35250169866644,-0.971053054823112,7.3836040192009,-0.017308658719304,4.64294693684669,0.0339864238400571,1.67942475931829,1.98385778005966,0.0348997516598022,666050000.26463,1.4623942085096,1.41056907801869,-17.8476624637214,,9669239843.15571,343139773.376087,9893466385.35237,4261589.62158518,93555.6557400386,7694847.78058949,362102154.896841,11181666.9883309,658223091.340751,-42.3871300608501,1.52769811938067,-1.35809348588052,0.88977474756121,-0.5,1.29014195405151,0.000257900349368821,0.922566947415868,0.908496877529798,0.0130971366874992,539871845.051593,1.18523381258109,1.15490609960873,-17.9707099527362,,7641481816.44078,12759285.5779575,8132022451.09382,242731.233777833,1227.19956349103,590863.537010753,21171358.7888583,99876.8082849415,85263876.3093433,-43.9895875950721,3.84845560082653,-0.385602432477239,53.36870590286,0.801292221065465,21.0346173663105,0.308158694634677,2.54940269188535,2.80033527325876,0.0501187233627272,950116270.162868,2.1205575098603,2.02050988430949,-17.6991797463421,,14314083281.9187,4586031128.67399,18924008792.2088,29299972.5850416,4710985.09066116,30883836.2206953,1877114837.43233,500827641.546146,2064699476.73722,-41.3100064205835,0.824803579285763,0.387040431057411,6.49382927163969,0.482691341280696,3.35280498279518,0.0337285234906882,0.756857811902423,1.07536090252986,0.021802614972303,126178155.213037,0.277160395928512,0.255662978409968,0.12304748901478,,2027758026.71493,330380487.79813,1761443934.25855,4018858.38780734,92328.4561765476,7103984.24357874,340930796.107982,11081790.180046,572959215.031408,1.60245753422194,1.49595390216009,0.585450622345873,45.9851018836591,0.818600879784768,16.3916704294638,0.27417227079462,0.869977932567055,0.816477493199098,0.0152189717029251,284066269.898238,0.658163301350705,0.609940806290799,0.148482717379277,,4644843438.76301,4242891355.2979,9030542406.85644,25038382.9634565,4617429.43492113,23188988.4401059,1515012682.53549,489645974.557815,1406476385.39647,1.07712364026669,245058,34.4107418365089,-5.12968100635144,84.3840675268183
1.38981233884257,0.978270124025401,99.9988207594473,0.994934003182878,0.568947740560591,0.12822021704419,2.00439442576788,2.00123991824987,0.00778903614839886,897486454.057125,1.38974777557282,1.38975350078639,-18.3758109337632,,7787037991.6118,2171715862.34205,9958753853.95385,18654533.7253599,5157814.31761468,23812348.0429745,5437868667.35016,1503522804.84169,6941391472.19184,-29.1427390755482,1.77069049457507,0.316266936678584,8.75461504281578,0.0717405370032019,9.80592924837312,0.0162674478206098,2.2500542222353,1.58162535038298,0.00610971363652574,772036628.211509,1.61186319739787,1.59684832201317,-18.4978386234074,,11171054958.4913,311772563.336493,11698544104.3631,1075753.38696192,4200.25557996619,1170526.43965867,731482050.513877,3562864.52660971,767327776.375656,-31.6287903012435,1.46626134663843,-0.171899238471694,1.0782328719523,-0.394525480801078,2.02974900574905,0.00032551815132234,1.28384570866134,0.763259811663476,0.000954660078755019,572333873.557842,1.31330210083238,1.32108784986942,-18.6325493992876,,8789938134.08742,13548625.7291749,9041589203.40201,5773.23382509387,1.29328544080122,6521.61229904487,67369564.1675209,24012.8720243988,89011440.9216588,-33.2369106347709,2.23004333956989,0.7993727051723,68.2289046694469,0.772367348089412,27.7031139978547,0.141561447093426,3.23730004191568,2.49741536319136,0.0228796594479583,942313925.452567,2.02080050457894,1.98088005114991,-18.3357715128848,,13934744746.9563,3092884315.07309,16274244746.7829,16151617.4004689,146387.861811909,16422547.9467776,2495597967.56637,104998191.828741,2536495555.98574,-30.4583765194562,0.304429147936643,0.488166175150278,7.67638217086348,0.466266017804279,7.77618024262407,0.0159419296692874,0.966208513573953,0.818365538719506,0.00515505355777073,199702754.653667,0.298561096565493,0.275760472143744,0.134710775880158,,2381116824.4039,298223937.607318,2656954900.96109,1069980.15313682,4198.96229452539,1164004.82735962,664112486.346357,3538851.65458531,678316335.453997,1.60812033352747,0.459352844994823,0.483105768493716,59.4742896266311,0.70062681108621,17.8971847494816,0.125293999272816,0.987245819680382,0.915790012808373,0.0167699458114326,170277297.241057,0.408937307181064,0.384031729136741,0.162067110522671,,2763689788.46501,2781111751.7366,4575700642.41983,15075864.013507,142187.606231943,15252021.5071189,1764115917.0525,101435327.302131,1769167779.61009,1.17041378178728,69070,34.4533472762435,-5.27073816811636,62.0537487558849
