,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.534,0.002,0.53,0.538,0.0,0.0,1110.0,1239.0,1.0
f_ps,0.001,0.001,0.0,0.003,0.0,0.0,1129.0,729.0,1.0
flux,62.486,0.181,62.195,62.792,0.009,0.006,726.0,325.0,1.0
n,0.663,0.01,0.65,0.681,0.001,0.0,360.0,400.0,1.0
r_eff,3.642,0.019,3.607,3.677,0.001,0.001,534.0,408.0,1.0
sky_back,0.011,0.0,0.011,0.011,0.0,0.0,1654.0,1592.0,1.0
theta,3.225,1.571,1.65,4.8,1.107,0.936,3.0,60.0,1.83
xc,15.456,0.004,15.447,15.463,0.0,0.0,1415.0,1359.0,1.0
yc,16.741,0.006,16.729,16.753,0.0,0.0,1144.0,1232.0,1.0
