,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.226,0.016,0.197,0.254,0.0,0.0,1538.0,1501.0,1.0
flux,12.405,0.184,12.073,12.763,0.006,0.004,860.0,935.0,1.0
n,0.659,0.009,0.65,0.676,0.0,0.0,1251.0,1014.0,1.0
r_eff,4.856,0.082,4.707,5.016,0.003,0.002,969.0,1141.0,1.0
sky_back,0.004,0.0,0.003,0.004,0.0,0.0,818.0,1011.0,1.0
theta,1.046,0.043,0.963,1.129,0.001,0.001,1650.0,1312.0,1.0
xc,15.056,0.046,14.972,15.144,0.001,0.001,1810.0,1348.0,1.0
yc,17.403,0.053,17.312,17.501,0.001,0.001,1622.0,1530.0,1.0
