,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.595,0.263,0.117,0.9,0.017,0.013,236.0,705.0,1.02
f_ps,0.947,0.05,0.853,1.0,0.007,0.005,87.0,417.0,1.05
flux,5.134,0.199,4.873,5.559,0.022,0.016,85.0,269.0,1.05
n,4.119,2.378,0.65,7.643,0.098,0.069,485.0,412.0,1.01
r_eff,6.849,4.233,0.505,14.142,0.373,0.264,133.0,409.0,1.04
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,251.0,426.0,1.03
theta,3.185,1.903,0.063,6.238,0.094,0.073,341.0,326.0,1.04
xc,15.587,0.036,15.516,15.65,0.001,0.001,1144.0,1096.0,1.0
yc,15.532,0.035,15.461,15.594,0.001,0.001,1249.0,1186.0,1.0
