,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.234,0.004,0.226,0.241,0.0,0.0,2393.0,1428.0,1.0
f_ps,0.001,0.001,0.0,0.003,0.0,0.0,1300.0,817.0,1.0
flux,20.739,0.071,20.616,20.881,0.002,0.001,2146.0,1464.0,1.0
n,1.126,0.019,1.09,1.162,0.0,0.0,2001.0,1476.0,1.01
r_eff,3.435,0.017,3.404,3.468,0.0,0.0,2267.0,1243.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,2131.0,1614.0,1.01
theta,3.247,1.571,1.661,4.836,1.106,0.936,3.0,71.0,1.83
xc,15.133,0.007,15.119,15.145,0.0,0.0,2378.0,1505.0,1.0
yc,16.255,0.008,16.242,16.27,0.0,0.0,2429.0,1286.0,1.0
