,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.109,0.031,0.049,0.165,0.001,0.001,1228.0,796.0,1.0
f_ps,0.21,0.091,0.018,0.345,0.007,0.005,195.0,137.0,1.01
flux,18.929,0.299,18.396,19.49,0.01,0.007,857.0,1338.0,1.0
n,1.867,0.494,1.059,2.79,0.033,0.024,242.0,283.0,1.0
r_eff,2.177,0.316,1.61,2.715,0.02,0.014,224.0,224.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1599.0,1608.0,1.0
theta,3.074,0.144,2.813,3.356,0.004,0.003,1679.0,1458.0,1.0
xc,16.065,0.017,16.032,16.096,0.0,0.0,2195.0,1450.0,1.0
yc,15.689,0.017,15.656,15.719,0.0,0.0,1470.0,1378.0,1.0
