,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.507,0.005,0.498,0.517,0.0,0.0,1766.0,1480.0,1.01
f_ps,0.317,0.009,0.301,0.334,0.0,0.0,856.0,954.0,1.0
flux,8.423,0.139,8.165,8.683,0.005,0.003,804.0,826.0,1.0
n,0.769,0.029,0.712,0.818,0.001,0.001,792.0,665.0,1.0
r_eff,6.126,0.077,5.988,6.274,0.002,0.002,1162.0,1264.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,1460.0,1.0
theta,4.386,0.006,4.376,4.397,0.0,0.0,2056.0,1399.0,1.0
xc,15.23,0.007,15.216,15.244,0.0,0.0,1490.0,1412.0,1.0
yc,13.846,0.009,13.829,13.863,0.0,0.0,1797.0,1322.0,1.0
