,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.474,0.013,0.449,0.498,0.0,0.0,1837.0,1401.0,1.0
f_ps,0.21,0.012,0.186,0.233,0.0,0.0,931.0,770.0,1.0
flux,3.458,0.064,3.339,3.573,0.003,0.002,832.0,580.0,1.0
n,0.681,0.028,0.65,0.731,0.001,0.001,458.0,500.0,1.0
r_eff,5.345,0.146,5.045,5.6,0.004,0.003,1153.0,1136.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1889.0,1300.0,1.0
theta,3.64,0.015,3.611,3.668,0.0,0.0,1824.0,1477.0,1.0
xc,17.755,0.031,17.695,17.81,0.001,0.001,1428.0,1363.0,1.0
yc,17.156,0.025,17.112,17.203,0.001,0.0,1256.0,1361.0,1.0
