,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.435,0.005,0.427,0.445,0.0,0.0,1281.0,1395.0,1.0
f_ps,0.162,0.004,0.154,0.17,0.0,0.0,1455.0,1248.0,1.0
flux,6.567,0.037,6.498,6.633,0.001,0.001,1728.0,1356.0,1.0
n,0.659,0.008,0.65,0.674,0.0,0.0,758.0,647.0,1.0
r_eff,5.264,0.053,5.163,5.364,0.001,0.001,1588.0,1315.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1814.0,1631.0,1.0
theta,3.587,0.006,3.576,3.599,0.0,0.0,1976.0,1535.0,1.0
xc,17.459,0.014,17.431,17.483,0.0,0.0,1458.0,1333.0,1.0
yc,16.466,0.011,16.445,16.485,0.0,0.0,1277.0,1126.0,1.0
