,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.545,0.038,0.472,0.613,0.001,0.001,2012.0,1219.0,1.0
flux,63.949,0.092,63.787,64.128,0.002,0.001,2401.0,1625.0,1.0
n,2.014,0.064,1.896,2.134,0.002,0.001,1806.0,1521.0,1.0
r_eff,0.502,0.002,0.5,0.504,0.0,0.0,1897.0,1233.0,1.0
sky_back,0.004,0.0,0.003,0.004,0.0,0.0,1928.0,1691.0,1.0
theta,0.844,1.356,0.003,3.137,0.031,0.022,1632.0,1817.0,1.0
xc,15.615,0.004,15.609,15.622,0.0,0.0,3744.0,1691.0,1.0
yc,16.254,0.003,16.248,16.261,0.0,0.0,3824.0,1610.0,1.0
