,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.636,0.01,0.619,0.655,0.0,0.0,1943.0,1183.0,1.01
f_ps,0.036,0.014,0.008,0.06,0.001,0.0,512.0,406.0,1.01
flux,9.167,0.28,8.762,9.743,0.013,0.009,583.0,1062.0,1.01
n,0.703,0.041,0.65,0.777,0.002,0.002,322.0,352.0,1.01
r_eff,5.217,0.13,4.974,5.464,0.005,0.003,742.0,916.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1863.0,1713.0,1.0
theta,4.572,0.012,4.552,4.596,0.0,0.0,1805.0,1460.0,1.0
xc,16.302,0.026,16.251,16.351,0.001,0.0,1781.0,1060.0,1.0
yc,15.572,0.049,15.481,15.663,0.001,0.001,1628.0,1321.0,1.0
