,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.627,0.014,0.603,0.654,0.0,0.0,1749.0,1330.0,1.01
f_ps,0.049,0.022,0.009,0.088,0.001,0.001,404.0,453.0,1.0
flux,11.309,0.573,10.414,12.3,0.03,0.021,396.0,1294.0,1.0
n,0.787,0.089,0.65,0.938,0.005,0.003,277.0,242.0,1.01
r_eff,6.054,0.195,5.673,6.409,0.007,0.005,752.0,1339.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1722.0,1753.0,1.0
theta,4.565,0.016,4.534,4.595,0.0,0.0,1808.0,1455.0,1.0
xc,16.127,0.04,16.055,16.205,0.001,0.001,1655.0,1330.0,1.0
yc,15.91,0.07,15.781,16.042,0.002,0.001,1623.0,1041.0,1.0
