,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.585,0.011,0.563,0.603,0.0,0.0,1984.0,1476.0,1.0
f_ps,0.527,0.024,0.484,0.568,0.001,0.0,1585.0,966.0,1.0
flux,18.43,0.204,18.074,18.799,0.005,0.004,1537.0,1233.0,1.0
n,1.656,0.271,1.199,2.132,0.008,0.006,1469.0,907.0,1.0
r_eff,4.38,0.237,3.919,4.791,0.006,0.004,1647.0,1356.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1503.0,1462.0,1.0
theta,2.74,0.013,2.715,2.762,0.0,0.0,2129.0,1507.0,1.0
xc,15.433,0.007,15.419,15.447,0.0,0.0,2657.0,1634.0,1.0
yc,15.664,0.007,15.651,15.676,0.0,0.0,2284.0,1555.0,1.0
