,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.84,0.025,0.797,0.891,0.001,0.001,1090.0,516.0,1.0
f_ps,0.752,0.015,0.725,0.778,0.001,0.0,821.0,851.0,1.0
flux,6.27,0.104,6.074,6.465,0.003,0.002,953.0,915.0,1.0
n,0.741,0.077,0.65,0.877,0.003,0.002,705.0,673.0,1.0
r_eff,7.697,0.572,6.645,8.78,0.016,0.011,1324.0,1307.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1601.0,1523.0,1.0
theta,2.814,0.026,2.766,2.865,0.001,0.0,1728.0,1418.0,1.0
xc,15.011,0.015,14.982,15.038,0.0,0.0,1636.0,1164.0,1.0
yc,15.123,0.015,15.095,15.149,0.0,0.0,1639.0,1522.0,1.0
