,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.147,0.002,0.143,0.15,0.0,0.0,1577.0,1200.0,1.0
f_ps,0.038,0.0,0.037,0.039,0.0,0.0,2001.0,1722.0,1.0
flux,301.466,2.979,295.949,306.911,0.059,0.042,2533.0,1676.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,1587.0,1295.0,1.0
r_eff,10.686,0.047,10.6,10.775,0.001,0.001,2362.0,1583.0,1.0
sky_back,-0.109,0.003,-0.115,-0.103,0.0,0.0,2520.0,1704.0,1.0
theta,3.477,1.571,1.893,5.063,1.107,0.936,3.0,76.0,1.83
xc,15.715,0.009,15.699,15.731,0.0,0.0,1807.0,1447.0,1.0
yc,17.038,0.01,17.018,17.054,0.0,0.0,1541.0,1414.0,1.0
