,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.178,0.001,0.177,0.18,0.0,0.0,1225.0,957.0,1.0
f_ps,0.06,0.0,0.06,0.061,0.0,0.0,1320.0,1480.0,1.0
flux,826.8,4.075,819.72,835.119,0.087,0.061,2203.0,1195.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,1164.0,847.0,1.0
r_eff,9.351,0.026,9.302,9.399,0.001,0.0,2057.0,1374.0,1.0
sky_back,-0.216,0.004,-0.225,-0.208,0.0,0.0,2197.0,1286.0,1.0
theta,3.452,1.571,1.875,5.028,1.107,0.936,3.0,103.0,1.83
xc,16.057,0.003,16.051,16.064,0.0,0.0,1371.0,1116.0,1.0
yc,16.951,0.004,16.943,16.959,0.0,0.0,1211.0,1011.0,1.0
