,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.853,0.033,0.793,0.9,0.001,0.001,985.0,431.0,1.0
f_ps,0.819,0.014,0.791,0.844,0.0,0.0,1189.0,1052.0,1.0
flux,9.408,0.12,9.167,9.624,0.003,0.002,1271.0,1033.0,1.0
n,0.728,0.072,0.65,0.857,0.002,0.001,868.0,608.0,1.0
r_eff,6.326,0.485,5.386,7.234,0.011,0.008,1808.0,1437.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,2164.0,1943.0,1.0
theta,3.643,0.037,3.568,3.708,0.001,0.001,1899.0,1197.0,1.0
xc,14.743,0.017,14.709,14.773,0.0,0.0,1806.0,1229.0,1.0
yc,15.764,0.016,15.735,15.794,0.0,0.0,1816.0,1264.0,1.0
