,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.264,0.006,0.253,0.276,0.0,0.0,1364.0,1203.0,1.0
flux,20.749,0.165,20.449,21.055,0.006,0.004,740.0,862.0,1.0
n,1.128,0.025,1.083,1.177,0.001,0.001,869.0,1358.0,1.0
r_eff,4.4,0.047,4.306,4.485,0.002,0.001,715.0,912.0,1.0
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,716.0,1098.0,1.0
theta,0.806,0.017,0.776,0.839,0.001,0.0,1064.0,987.0,1.0
xc,17.91,0.015,17.883,17.937,0.0,0.0,1559.0,1414.0,1.0
yc,17.162,0.016,17.134,17.192,0.0,0.0,1897.0,1340.0,1.0
