,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.341,0.026,0.294,0.391,0.001,0.0,1511.0,1207.0,1.0
f_ps,0.161,0.046,0.074,0.248,0.002,0.002,373.0,359.0,1.0
flux,10.28,0.438,9.613,11.072,0.027,0.019,266.0,634.0,1.0
n,0.771,0.094,0.65,0.944,0.006,0.004,160.0,116.0,1.0
r_eff,3.158,0.156,2.85,3.432,0.006,0.004,725.0,661.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1880.0,1559.0,1.0
theta,4.468,0.043,4.387,4.544,0.001,0.001,1767.0,1277.0,1.0
xc,16.66,0.03,16.603,16.714,0.001,0.0,2033.0,1505.0,1.0
yc,15.143,0.034,15.082,15.206,0.001,0.001,1368.0,1072.0,1.0
