,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.474,0.024,0.432,0.521,0.001,0.0,1886.0,1105.0,1.0
f_ps,0.281,0.062,0.157,0.389,0.003,0.002,498.0,442.0,1.0
flux,8.07,0.191,7.727,8.461,0.009,0.006,652.0,304.0,1.0
n,1.25,0.338,0.68,1.855,0.015,0.011,482.0,390.0,1.0
r_eff,3.481,0.324,2.866,4.051,0.013,0.009,668.0,519.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1327.0,1657.0,1.0
theta,2.708,0.031,2.648,2.762,0.001,0.001,1764.0,1201.0,1.0
xc,15.266,0.023,15.224,15.308,0.001,0.0,1704.0,1187.0,1.0
yc,15.858,0.021,15.819,15.897,0.0,0.0,1762.0,1259.0,1.01
