,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.541,0.003,0.536,0.546,0.0,0.0,1182.0,1109.0,1.0
f_ps,0.078,0.004,0.071,0.084,0.0,0.0,985.0,773.0,1.0
flux,21.35,0.077,21.213,21.505,0.002,0.002,1203.0,1167.0,1.0
n,7.996,0.004,7.989,8.0,0.0,0.0,584.0,376.0,1.0
r_eff,4.204,0.077,4.063,4.347,0.002,0.002,1074.0,972.0,1.0
sky_back,-0.0,0.0,-0.0,-0.0,0.0,0.0,1279.0,1343.0,1.0
theta,3.006,0.003,3.001,3.012,0.0,0.0,2664.0,1640.0,1.0
xc,17.366,0.003,17.362,17.372,0.0,0.0,1835.0,1539.0,1.0
yc,15.208,0.002,15.204,15.212,0.0,0.0,2711.0,1574.0,1.0
