,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.172,0.001,0.17,0.174,0.0,0.0,1102.0,957.0,1.0
flux,778.275,5.538,767.996,788.745,0.243,0.172,521.0,767.0,1.0
n,0.908,0.003,0.902,0.915,0.0,0.0,827.0,1333.0,1.0
r_eff,11.645,0.047,11.562,11.738,0.002,0.001,507.0,851.0,1.0
sky_back,-0.308,0.005,-0.318,-0.299,0.0,0.0,527.0,768.0,1.0
theta,1.957,0.003,1.951,1.963,0.0,0.0,1380.0,1373.0,1.0
xc,16.055,0.005,16.046,16.064,0.0,0.0,1810.0,1554.0,1.0
yc,16.819,0.006,16.807,16.83,0.0,0.0,1656.0,1186.0,1.0
