,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.166,0.001,0.164,0.167,0.0,0.0,1257.0,1039.0,1.0
flux,1230.156,7.935,1215.839,1245.338,0.374,0.265,455.0,612.0,1.01
n,1.16,0.004,1.152,1.168,0.0,0.0,603.0,1139.0,1.0
r_eff,11.773,0.053,11.677,11.869,0.002,0.002,450.0,603.0,1.01
sky_back,-0.512,0.008,-0.527,-0.498,0.0,0.0,452.0,621.0,1.01
theta,1.775,0.004,1.768,1.782,0.0,0.0,1553.0,1501.0,1.0
xc,16.047,0.004,16.04,16.054,0.0,0.0,2040.0,1128.0,1.0
yc,16.929,0.004,16.92,16.937,0.0,0.0,1669.0,1375.0,1.0
