,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.444,0.004,0.437,0.451,0.0,0.0,1688.0,1250.0,1.0
flux,91.922,0.896,90.217,93.584,0.045,0.032,399.0,703.0,1.0
n,4.998,0.098,4.818,5.183,0.004,0.003,538.0,993.0,1.0
r_eff,4.178,0.079,4.045,4.334,0.004,0.003,399.0,724.0,1.0
sky_back,-0.005,0.0,-0.006,-0.004,0.0,0.0,431.0,854.0,1.0
theta,0.505,0.005,0.497,0.515,0.0,0.0,1607.0,1345.0,1.0
xc,15.573,0.006,15.563,15.584,0.0,0.0,1637.0,1377.0,1.0
yc,15.434,0.005,15.424,15.443,0.0,0.0,2126.0,1276.0,1.0
