,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.601,0.001,0.599,0.602,0.0,0.0,1512.0,1374.0,1.0
flux,33.44,0.038,33.368,33.512,0.001,0.001,1056.0,1263.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,765.0,570.0,1.0
r_eff,5.581,0.006,5.569,5.594,0.0,0.0,1700.0,1417.0,1.0
sky_back,0.002,0.0,0.002,0.002,0.0,0.0,904.0,950.0,1.0
theta,0.042,0.001,0.04,0.044,0.0,0.0,2153.0,1326.0,1.0
xc,13.307,0.006,13.296,13.318,0.0,0.0,1726.0,1335.0,1.0
yc,15.412,0.003,15.406,15.418,0.0,0.0,1990.0,1649.0,1.0
