,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.438,0.002,0.435,0.441,0.0,0.0,1464.0,1326.0,1.0
flux,14.68,0.048,14.587,14.77,0.002,0.001,951.0,1096.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,1412.0,880.0,1.0
r_eff,7.344,0.018,7.313,7.379,0.0,0.0,1301.0,1528.0,1.0
sky_back,-0.002,0.0,-0.002,-0.002,0.0,0.0,907.0,1054.0,1.0
theta,0.273,0.003,0.268,0.278,0.0,0.0,2425.0,1623.0,1.0
xc,14.39,0.013,14.364,14.412,0.0,0.0,1589.0,1257.0,1.0
yc,16.869,0.008,16.853,16.883,0.0,0.0,1789.0,1145.0,1.0
