,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.805,0.077,0.659,0.9,0.002,0.001,1291.0,711.0,1.0
flux,8.431,0.341,7.783,8.898,0.011,0.008,1003.0,1092.0,1.0
n,0.81,0.088,0.654,0.961,0.003,0.002,985.0,1091.0,1.0
r_eff,0.515,0.014,0.5,0.542,0.0,0.0,1115.0,757.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1616.0,1283.0,1.0
theta,1.439,0.161,1.134,1.732,0.028,0.02,32.0,721.0,1.05
xc,15.474,0.014,15.446,15.5,0.0,0.0,2005.0,1544.0,1.0
yc,16.23,0.015,16.202,16.257,0.0,0.0,1858.0,1576.0,1.0
