,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.303,0.01,0.286,0.322,0.0,0.0,1705.0,1229.0,1.0
f_ps,0.012,0.011,0.0,0.033,0.0,0.0,527.0,669.0,1.0
flux,36.487,0.307,35.913,37.035,0.008,0.006,1454.0,1230.0,1.0
n,2.823,0.154,2.53,3.099,0.004,0.003,1324.0,1287.0,1.0
r_eff,1.717,0.035,1.655,1.778,0.001,0.001,926.0,1062.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,1509.0,1305.0,1.0
theta,3.738,0.018,3.705,3.774,0.0,0.0,1656.0,1340.0,1.0
xc,15.93,0.007,15.916,15.944,0.0,0.0,1577.0,1274.0,1.0
yc,16.491,0.007,16.478,16.505,0.0,0.0,1856.0,1393.0,1.0
