,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.244,0.006,0.233,0.255,0.0,0.0,1523.0,1356.0,1.0
f_ps,0.058,0.018,0.023,0.087,0.001,0.0,644.0,621.0,1.0
flux,51.361,0.346,50.722,52.024,0.01,0.007,1326.0,1137.0,1.0
n,2.175,0.118,1.949,2.393,0.004,0.003,847.0,1019.0,1.0
r_eff,2.508,0.064,2.392,2.63,0.003,0.002,655.0,778.0,1.0
sky_back,0.007,0.0,0.006,0.007,0.0,0.0,1589.0,1399.0,1.0
theta,3.681,0.014,3.655,3.707,0.0,0.0,1773.0,1392.0,1.0
xc,16.223,0.006,16.211,16.235,0.0,0.0,1832.0,1611.0,1.0
yc,15.815,0.006,15.804,15.827,0.0,0.0,1907.0,1266.0,1.0
