,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.447,0.003,0.44,0.453,0.0,0.0,1362.0,1262.0,1.0
f_ps,0.255,0.01,0.237,0.274,0.0,0.0,1484.0,778.0,1.0
flux,81.254,0.758,79.905,82.661,0.022,0.016,1190.0,974.0,1.0
n,1.757,0.09,1.589,1.919,0.003,0.002,1431.0,929.0,1.0
r_eff,5.619,0.079,5.48,5.773,0.002,0.002,1237.0,1381.0,1.0
sky_back,-0.004,0.001,-0.005,-0.003,0.0,0.0,1182.0,1097.0,1.0
theta,3.651,0.004,3.643,3.659,0.0,0.0,2267.0,1517.0,1.0
xc,15.564,0.006,15.554,15.575,0.0,0.0,1941.0,1480.0,1.0
yc,15.431,0.005,15.422,15.442,0.0,0.0,1571.0,1409.0,1.0
