,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.693,0.003,0.688,0.698,0.0,0.0,1752.0,1475.0,1.0
f_ps,0.088,0.006,0.078,0.1,0.0,0.0,1551.0,1337.0,1.0
flux,73.199,1.061,71.276,75.27,0.028,0.02,1452.0,1499.0,1.0
n,2.243,0.095,2.066,2.418,0.002,0.002,1594.0,1563.0,1.0
r_eff,10.225,0.203,9.846,10.587,0.005,0.004,1576.0,1549.0,1.01
sky_back,-0.008,0.001,-0.01,-0.006,0.0,0.0,1439.0,1571.0,1.0
theta,2.559,0.003,2.555,2.564,0.0,0.0,3495.0,1479.0,1.0
xc,12.046,0.011,12.023,12.064,0.0,0.0,1720.0,1500.0,1.0
yc,18.426,0.009,18.408,18.441,0.0,0.0,1491.0,1285.0,1.0
