,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.468,0.001,0.467,0.47,0.0,0.0,1380.0,1009.0,1.0
flux,466.411,3.009,461.294,472.211,0.155,0.11,377.0,544.0,1.0
n,1.792,0.009,1.774,1.808,0.0,0.0,435.0,737.0,1.0
r_eff,12.978,0.082,12.834,13.129,0.004,0.003,350.0,559.0,1.0
sky_back,-0.21,0.003,-0.215,-0.205,0.0,0.0,377.0,560.0,1.0
theta,0.521,0.001,0.519,0.522,0.0,0.0,1940.0,1330.0,1.0
xc,15.557,0.004,15.549,15.565,0.0,0.0,1196.0,1299.0,1.0
yc,15.197,0.003,15.19,15.202,0.0,0.0,1245.0,973.0,1.0
