,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.465,0.002,0.462,0.469,0.0,0.0,1561.0,1476.0,1.01
f_ps,0.111,0.003,0.106,0.117,0.0,0.0,1218.0,940.0,1.0
flux,88.568,0.955,86.792,90.319,0.027,0.019,1245.0,1147.0,1.0
n,0.943,0.019,0.906,0.978,0.001,0.0,1205.0,1031.0,1.0
r_eff,8.127,0.066,7.994,8.241,0.002,0.001,1109.0,1175.0,1.0
sky_back,-0.006,0.001,-0.008,-0.004,0.0,0.0,1270.0,1175.0,1.0
theta,3.734,0.003,3.729,3.739,0.0,0.0,4393.0,1420.0,1.0
xc,13.771,0.008,13.756,13.786,0.0,0.0,1361.0,1506.0,1.0
yc,14.482,0.007,14.469,14.495,0.0,0.0,1537.0,1212.0,1.0
