,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.421,0.001,0.418,0.424,0.0,0.0,1768.0,1283.0,1.0
f_ps,0.084,0.002,0.081,0.087,0.0,0.0,1622.0,1505.0,1.0
flux,87.932,0.725,86.624,89.312,0.017,0.012,1862.0,1570.0,1.0
n,1.079,0.015,1.053,1.109,0.0,0.0,1952.0,1644.0,1.0
r_eff,8.749,0.061,8.644,8.867,0.002,0.001,1646.0,1381.0,1.0
sky_back,-0.014,0.001,-0.016,-0.013,0.0,0.0,1881.0,1641.0,1.0
theta,3.759,0.002,3.755,3.762,0.0,0.0,2939.0,1554.0,1.0
xc,13.836,0.007,13.824,13.849,0.0,0.0,1465.0,1232.0,1.0
yc,14.841,0.006,14.829,14.852,0.0,0.0,1618.0,1300.0,1.0
