,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.584,0.001,0.582,0.587,0.0,0.0,1869.0,1699.0,1.0
f_ps,0.0,0.0,0.0,0.0,0.0,0.0,129.0,265.0,1.01
flux,15.149,0.021,15.106,15.185,0.001,0.0,1532.0,1150.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,66.0,57.0,1.01
r_eff,4.968,0.007,4.954,4.981,0.0,0.0,1996.0,1383.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,1906.0,1650.0,1.0
theta,3.364,1.571,1.791,4.938,1.107,0.936,3.0,72.0,1.83
xc,16.336,0.004,16.329,16.343,0.0,0.0,2188.0,1352.0,1.0
yc,15.836,0.006,15.825,15.849,0.0,0.0,2049.0,1446.0,1.0
