,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.556,0.001,0.555,0.558,0.0,0.0,1670.0,1399.0,1.0
f_ps,0.0,0.0,0.0,0.0,0.0,0.0,62.0,119.0,1.03
flux,18.65,0.018,18.616,18.683,0.0,0.0,1797.0,1650.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,89.0,275.0,1.03
r_eff,4.889,0.005,4.879,4.897,0.0,0.0,2072.0,1501.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,2058.0,1535.0,1.0
theta,3.347,1.571,1.775,4.919,1.107,0.936,3.0,100.0,1.83
xc,16.186,0.003,16.181,16.191,0.0,0.0,2018.0,1305.0,1.0
yc,16.247,0.005,16.239,16.255,0.0,0.0,1991.0,1071.0,1.0
