,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.16,0.001,0.158,0.161,0.0,0.0,810.0,904.0,1.0
flux,1434.1,6.072,1422.597,1444.932,0.307,0.218,388.0,698.0,1.0
n,5.479,0.032,5.42,5.539,0.002,0.001,420.0,682.0,1.0
r_eff,5.895,0.047,5.805,5.978,0.002,0.002,391.0,683.0,1.0
sky_back,-0.169,0.003,-0.175,-0.163,0.0,0.0,382.0,693.0,1.0
theta,2.325,0.002,2.32,2.329,0.0,0.0,1577.0,1394.0,1.0
xc,16.645,0.001,16.642,16.647,0.0,0.0,2603.0,1616.0,1.0
yc,16.065,0.001,16.063,16.067,0.0,0.0,2522.0,1537.0,1.0
