,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.176,0.001,0.174,0.178,0.0,0.0,1344.0,1318.0,1.0
flux,1812.57,1.277,1810.078,1814.936,0.047,0.033,736.0,1033.0,1.0
n,7.999,0.001,7.998,8.0,0.0,0.0,802.0,422.0,1.0
r_eff,1.881,0.006,1.871,1.893,0.0,0.0,787.0,976.0,1.0
sky_back,0.041,0.001,0.04,0.042,0.0,0.0,766.0,842.0,1.0
theta,2.233,0.003,2.227,2.239,0.0,0.0,1766.0,1081.0,1.0
xc,16.427,0.001,16.425,16.429,0.0,0.0,3712.0,1597.0,1.0
yc,15.824,0.001,15.822,15.826,0.0,0.0,2968.0,1310.0,1.0
