,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.156,0.001,0.155,0.158,0.0,0.0,976.0,1073.0,1.0
flux,1814.232,4.238,1806.415,1822.097,0.281,0.199,229.0,385.0,1.0
n,7.207,0.041,7.132,7.282,0.003,0.002,265.0,461.0,1.0
r_eff,3.277,0.017,3.244,3.309,0.001,0.001,250.0,360.0,1.0
sky_back,-0.022,0.002,-0.025,-0.018,0.0,0.0,255.0,356.0,1.0
theta,2.312,0.002,2.307,2.316,0.0,0.0,1689.0,1283.0,1.01
xc,16.337,0.001,16.335,16.34,0.0,0.0,2776.0,1405.0,1.0
yc,15.622,0.001,15.62,15.624,0.0,0.0,3012.0,1302.0,1.0
