,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.332,0.189,0.0,0.653,0.006,0.004,904.0,703.0,1.0
flux,4.751,0.146,4.375,4.937,0.01,0.007,412.0,245.0,1.01
n,1.249,0.404,0.651,1.966,0.019,0.013,355.0,219.0,1.01
r_eff,0.601,0.07,0.5,0.724,0.003,0.002,581.0,656.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,1620.0,1356.0,1.0
theta,2.168,0.548,1.038,3.048,0.02,0.015,649.0,752.0,1.0
xc,16.812,0.025,16.766,16.859,0.001,0.0,1574.0,1084.0,1.0
yc,16.438,0.024,16.396,16.484,0.001,0.0,1476.0,1258.0,1.0
