,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.502,0.016,0.472,0.533,0.0,0.0,1930.0,1335.0,1.0
f_ps,0.325,0.028,0.271,0.374,0.001,0.001,1029.0,788.0,1.0
flux,15.668,0.229,15.26,16.094,0.006,0.004,1693.0,1267.0,1.0
n,1.154,0.163,0.877,1.468,0.005,0.003,1163.0,1031.0,1.0
r_eff,5.274,0.282,4.74,5.759,0.008,0.006,1185.0,1046.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1875.0,1598.0,1.0
theta,4.37,0.018,4.336,4.406,0.001,0.0,1313.0,1318.0,1.0
xc,15.53,0.017,15.498,15.563,0.0,0.0,1841.0,1303.0,1.0
yc,15.434,0.021,15.395,15.47,0.001,0.0,1554.0,1415.0,1.0
