,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.263,0.015,0.236,0.29,0.0,0.0,1701.0,1380.0,1.0
f_ps,0.096,0.013,0.071,0.118,0.0,0.0,747.0,743.0,1.0
flux,12.203,0.309,11.708,12.791,0.015,0.011,616.0,404.0,1.0
n,0.687,0.035,0.65,0.753,0.002,0.001,367.0,346.0,1.0
r_eff,4.228,0.121,4.011,4.451,0.004,0.003,1056.0,1317.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1976.0,1748.0,1.0
theta,1.892,0.03,1.839,1.952,0.001,0.001,1681.0,1329.0,1.0
xc,15.875,0.026,15.823,15.923,0.001,0.0,1668.0,1429.0,1.0
yc,15.024,0.026,14.973,15.069,0.001,0.0,1446.0,1418.0,1.0
