,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.247,0.051,0.147,0.336,0.001,0.001,1398.0,952.0,1.0
flux,3.948,0.187,3.644,4.322,0.01,0.007,440.0,330.0,1.0
n,3.943,1.033,2.247,5.918,0.053,0.041,496.0,378.0,1.0
r_eff,1.374,0.105,1.188,1.562,0.005,0.004,571.0,431.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,582.0,718.0,1.0
theta,1.097,0.134,0.857,1.354,0.005,0.003,794.0,1260.0,1.01
xc,16.754,0.025,16.712,16.806,0.001,0.0,1697.0,1455.0,1.0
yc,15.943,0.027,15.895,15.994,0.001,0.0,1612.0,1004.0,1.0
