,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.479,0.074,0.334,0.619,0.002,0.001,1757.0,1147.0,1.0
flux,2.395,0.093,2.241,2.575,0.004,0.003,883.0,438.0,1.0
n,2.628,0.936,1.068,4.209,0.039,0.03,816.0,539.0,1.0
r_eff,1.477,0.12,1.263,1.713,0.003,0.002,1755.0,1170.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1019.0,901.0,1.0
theta,0.496,0.086,0.336,0.657,0.002,0.001,1827.0,1372.0,1.0
xc,15.607,0.041,15.532,15.687,0.001,0.001,2077.0,1532.0,1.0
yc,15.932,0.04,15.86,16.01,0.001,0.001,2151.0,1263.0,1.0
