,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.658,0.007,0.643,0.67,0.0,0.0,1696.0,1264.0,1.0
f_ps,0.166,0.014,0.137,0.188,0.0,0.0,1758.0,1174.0,1.0
flux,22.582,0.39,21.874,23.322,0.01,0.007,1498.0,1221.0,1.0
n,1.343,0.103,1.163,1.537,0.003,0.002,1602.0,1345.0,1.0
r_eff,6.981,0.185,6.636,7.334,0.004,0.003,1838.0,1510.0,1.0
sky_back,0.0,0.0,-0.001,0.001,0.0,0.0,1566.0,1410.0,1.0
theta,2.724,0.007,2.711,2.737,0.0,0.0,2010.0,1530.0,1.0
xc,18.743,0.021,18.705,18.783,0.001,0.0,1693.0,1349.0,1.0
yc,14.63,0.018,14.597,14.663,0.0,0.0,1611.0,1249.0,1.0
