,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.62,0.019,0.585,0.654,0.0,0.0,2170.0,1106.0,1.0
f_ps,0.141,0.06,0.013,0.237,0.005,0.003,183.0,72.0,1.02
flux,15.379,0.296,14.83,15.936,0.01,0.007,931.0,890.0,1.0
n,1.301,0.281,0.811,1.824,0.02,0.016,248.0,162.0,1.01
r_eff,4.182,0.371,3.505,4.863,0.025,0.017,211.0,124.0,1.01
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,1814.0,1309.0,1.0
theta,2.716,0.019,2.682,2.752,0.0,0.0,2137.0,1440.0,1.0
xc,15.391,0.031,15.332,15.446,0.001,0.0,2107.0,1305.0,1.0
yc,15.934,0.026,15.884,15.979,0.001,0.0,1799.0,1419.0,1.0
