,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.639,0.009,0.622,0.656,0.0,0.0,1674.0,1357.0,1.0
f_ps,0.055,0.034,0.0,0.113,0.001,0.001,488.0,399.0,1.01
flux,22.288,0.22,21.865,22.683,0.007,0.005,1028.0,1105.0,1.0
n,1.91,0.209,1.5,2.274,0.008,0.006,693.0,984.0,1.01
r_eff,3.132,0.152,2.883,3.424,0.006,0.004,574.0,921.0,1.01
sky_back,0.002,0.0,0.002,0.002,0.0,0.0,1507.0,1444.0,1.0
theta,2.774,0.008,2.758,2.787,0.0,0.0,1939.0,1339.0,1.0
xc,15.419,0.013,15.393,15.443,0.0,0.0,1551.0,1239.0,1.0
yc,15.749,0.011,15.728,15.769,0.0,0.0,1626.0,1354.0,1.01
