,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.279,0.015,0.253,0.307,0.0,0.0,2154.0,1480.0,1.0
flux,27.729,0.319,27.131,28.341,0.01,0.007,1008.0,1197.0,1.0
n,1.774,0.107,1.58,1.977,0.003,0.002,1306.0,1599.0,1.0
r_eff,2.641,0.045,2.557,2.72,0.001,0.001,1423.0,1485.0,1.0
sky_back,0.005,0.0,0.004,0.005,0.0,0.0,1102.0,1330.0,1.0
theta,1.517,0.032,1.459,1.58,0.001,0.0,2292.0,1378.0,1.0
xc,16.293,0.015,16.264,16.321,0.0,0.0,2182.0,1001.0,1.0
yc,15.543,0.018,15.508,15.574,0.0,0.0,2535.0,1304.0,1.0
