,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.142,0.012,0.119,0.166,0.0,0.0,1580.0,1096.0,1.0
flux,27.94,0.397,27.259,28.725,0.015,0.011,711.0,1021.0,1.0
n,3.359,0.155,3.066,3.635,0.005,0.004,871.0,1219.0,1.0
r_eff,2.463,0.06,2.356,2.577,0.002,0.002,748.0,1203.0,1.0
sky_back,0.003,0.0,0.003,0.003,0.0,0.0,790.0,1395.0,1.0
theta,1.282,0.052,1.192,1.382,0.001,0.001,1626.0,1144.0,1.0
xc,16.249,0.011,16.23,16.27,0.0,0.0,2201.0,1629.0,1.0
yc,15.309,0.011,15.288,15.328,0.0,0.0,2002.0,1424.0,1.0
