,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.299,0.006,0.286,0.31,0.0,0.0,2049.0,1478.0,1.0
flux,67.221,0.322,66.602,67.806,0.01,0.007,1042.0,1091.0,1.0
n,2.863,0.076,2.724,3.007,0.002,0.002,1042.0,1197.0,1.0
r_eff,1.805,0.014,1.78,1.832,0.0,0.0,1817.0,1414.0,1.0
sky_back,0.004,0.0,0.003,0.004,0.0,0.0,1029.0,1274.0,1.0
theta,3.001,0.013,2.977,3.024,0.0,0.0,2248.0,1481.0,1.0
xc,15.506,0.005,15.495,15.516,0.0,0.0,2155.0,1063.0,1.0
yc,15.893,0.005,15.883,15.903,0.0,0.0,3199.0,1249.0,1.0
