,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.355,0.005,0.346,0.364,0.0,0.0,1576.0,1268.0,1.0
flux,114.564,0.276,114.065,115.099,0.01,0.007,788.0,937.0,1.0
n,2.646,0.056,2.54,2.752,0.002,0.001,876.0,1097.0,1.0
r_eff,1.469,0.01,1.451,1.487,0.0,0.0,1611.0,1263.0,1.0
sky_back,0.004,0.0,0.003,0.004,0.0,0.0,807.0,1158.0,1.0
theta,3.031,0.008,3.015,3.046,0.0,0.0,1809.0,1284.0,1.0
xc,15.505,0.004,15.498,15.512,0.0,0.0,2807.0,1176.0,1.0
yc,15.822,0.003,15.815,15.828,0.0,0.0,2376.0,1326.0,1.0
