,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.573,0.013,0.548,0.597,0.0,0.0,1467.0,1334.0,1.0
flux,11.999,0.615,11.038,13.092,0.027,0.019,539.0,1091.0,1.0
n,0.751,0.059,0.651,0.848,0.002,0.002,622.0,895.0,1.01
r_eff,5.8,0.21,5.433,6.185,0.009,0.006,576.0,1126.0,1.0
sky_back,0.003,0.0,0.002,0.003,0.0,0.0,739.0,1151.0,1.0
theta,2.651,0.017,2.618,2.683,0.0,0.0,1518.0,1262.0,1.0
xc,15.48,0.069,15.357,15.611,0.002,0.001,1277.0,1091.0,1.0
yc,15.283,0.048,15.19,15.369,0.001,0.001,1272.0,984.0,1.0
