,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.732,0.009,0.713,0.748,0.0,0.0,2371.0,1571.0,1.0
flux,9.788,0.075,9.654,9.936,0.002,0.001,1317.0,1744.0,1.0
n,0.655,0.005,0.65,0.665,0.0,0.0,1761.0,965.0,1.0
r_eff,4.141,0.043,4.059,4.217,0.001,0.001,1698.0,1550.0,1.0
sky_back,0.005,0.0,0.005,0.005,0.0,0.0,1529.0,1424.0,1.0
theta,0.775,0.008,0.76,0.79,0.0,0.0,2396.0,1480.0,1.0
xc,18.762,0.027,18.71,18.809,0.001,0.0,1900.0,1553.0,1.0
yc,14.152,0.027,14.106,14.207,0.001,0.0,1952.0,1524.0,1.0
