,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.437,0.004,0.429,0.444,0.0,0.0,2339.0,1499.0,1.0
f_ps,0.002,0.002,0.0,0.007,0.0,0.0,1086.0,860.0,1.0
flux,32.614,0.137,32.357,32.871,0.003,0.002,1956.0,1368.0,1.0
n,1.226,0.024,1.183,1.273,0.001,0.0,2116.0,1486.0,1.0
r_eff,3.898,0.025,3.852,3.947,0.001,0.0,1998.0,1364.0,1.0
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,2125.0,1888.0,1.0
theta,3.022,0.006,3.01,3.033,0.0,0.0,3179.0,1205.0,1.0
xc,15.692,0.011,15.671,15.714,0.0,0.0,2395.0,1395.0,1.0
yc,15.243,0.008,15.229,15.26,0.0,0.0,2044.0,1160.0,1.0
