,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.509,0.002,0.504,0.513,0.0,0.0,1254.0,1294.0,1.0
f_ps,0.116,0.004,0.109,0.122,0.0,0.0,479.0,745.0,1.0
flux,55.64,0.772,54.428,57.042,0.034,0.024,558.0,649.0,1.0
n,0.69,0.02,0.65,0.722,0.001,0.001,369.0,266.0,1.0
r_eff,7.281,0.087,7.131,7.442,0.004,0.003,471.0,786.0,1.0
sky_back,0.013,0.0,0.013,0.014,0.0,0.0,861.0,993.0,1.0
theta,2.178,0.003,2.173,2.183,0.0,0.0,3710.0,1259.0,1.0
xc,15.684,0.009,15.667,15.7,0.0,0.0,1244.0,1172.0,1.0
yc,13.662,0.01,13.641,13.681,0.0,0.0,1135.0,1072.0,1.0
