,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.636,0.01,0.617,0.654,0.0,0.0,1793.0,1229.0,1.0
flux,9.576,0.366,8.887,10.19,0.014,0.01,727.0,843.0,1.0
n,0.777,0.05,0.679,0.866,0.002,0.001,718.0,809.0,1.0
r_eff,5.192,0.126,4.958,5.424,0.005,0.003,731.0,1137.0,1.0
sky_back,0.0,0.0,-0.0,0.0,0.0,0.0,1253.0,1317.0,1.0
theta,1.432,0.012,1.409,1.455,0.0,0.0,1821.0,1239.0,1.0
xc,16.3,0.026,16.25,16.347,0.001,0.0,1804.0,1457.0,1.0
yc,15.552,0.047,15.466,15.642,0.001,0.001,1889.0,1374.0,1.0
