,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.842,0.046,0.76,0.9,0.001,0.001,1193.0,627.0,1.0
flux,21.5,0.479,20.595,22.321,0.017,0.012,825.0,735.0,1.0
n,0.798,0.037,0.725,0.864,0.001,0.001,809.0,677.0,1.0
r_eff,0.503,0.003,0.5,0.509,0.0,0.0,1210.0,721.0,1.0
sky_back,0.005,0.0,0.005,0.005,0.0,0.0,1524.0,1379.0,1.0
theta,2.471,0.09,2.308,2.636,0.002,0.002,1378.0,1584.0,1.0
xc,16.024,0.006,16.013,16.037,0.0,0.0,1990.0,1444.0,1.0
yc,16.543,0.007,16.531,16.555,0.0,0.0,1974.0,1652.0,1.0
