,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.479,0.012,0.457,0.501,0.0,0.0,1683.0,1177.0,1.0
f_ps,0.062,0.037,0.001,0.124,0.004,0.003,70.0,33.0,1.04
flux,18.471,0.206,18.152,18.797,0.01,0.007,907.0,348.0,1.0
n,1.055,0.112,0.847,1.259,0.009,0.007,147.0,354.0,1.02
r_eff,3.106,0.15,2.851,3.373,0.014,0.01,105.0,127.0,1.03
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1907.0,1656.0,1.0
theta,3.645,0.015,3.617,3.673,0.0,0.0,1740.0,1357.0,1.0
xc,16.16,0.017,16.126,16.191,0.0,0.0,1558.0,1248.0,1.0
yc,15.496,0.016,15.468,15.525,0.0,0.0,1541.0,1307.0,1.0
