,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.443,0.011,0.424,0.465,0.0,0.0,1609.0,1303.0,1.0
f_ps,0.131,0.032,0.075,0.194,0.002,0.001,285.0,321.0,1.0
flux,19.066,0.646,17.725,19.901,0.043,0.031,253.0,292.0,1.0
n,0.847,0.09,0.678,1.002,0.006,0.004,222.0,230.0,1.0
r_eff,3.237,0.087,3.067,3.393,0.004,0.003,593.0,509.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,959.0,1071.0,1.0
theta,3.587,0.015,3.56,3.614,0.0,0.0,1845.0,1485.0,1.0
xc,16.295,0.016,16.268,16.327,0.0,0.0,1342.0,1354.0,1.0
yc,15.572,0.014,15.545,15.596,0.0,0.0,1446.0,1280.0,1.0
